study_accession	sample_accession	field	ena_value	filled_value	source
PRJNA646855	SAMN15566991	collection_date		2018-02-09	whole_field
PRJNA646855	SAMN15566992	collection_date		2018-02-09	whole_field
PRJNA646855	SAMN15566993	collection_date		2018-02-09	whole_field
PRJNA646855	SAMN15566994	collection_date		2018-02-09	whole_field
PRJNA646855	SAMN15566997	collection_date		2018-02-09	whole_field
PRJEB8666	SAMEA4547758	isolation_source		blood	whole_field
PRJNA675776	SAMN16721994	isolation_source		dog	per_sample
PRJNA675776	SAMN16721986	isolation_source		cat	per_sample
PRJNA675776	SAMN16721982	isolation_source		bovine	per_sample
PRJNA675776	SAMN16721977	isolation_source		dog	per_sample
PRJNA675776	SAMN16721976	isolation_source		horse	per_sample
PRJNA675776	SAMN16721972	isolation_source		dog	per_sample
PRJNA675776	SAMN16721971	isolation_source		cat	per_sample
PRJNA675776	SAMN16721902	isolation_source		dog	per_sample
PRJNA675776	SAMN16721963	isolation_source		dog	per_sample
PRJNA675776	SAMN16721956	isolation_source		dog	per_sample
PRJNA675776	SAMN16721949	isolation_source		dog	per_sample
PRJNA675776	SAMN16721942	isolation_source		dog	per_sample
PRJNA675776	SAMN16721936	isolation_source		dog	per_sample
PRJNA675776	SAMN16721899	isolation_source		cat	per_sample
PRJNA675776	SAMN16721929	isolation_source		dog	per_sample
PRJNA675776	SAMN16721927	isolation_source		dog	per_sample
PRJNA675776	SAMN16721918	isolation_source		dog	per_sample
PRJNA675776	SAMN16721916	isolation_source		cat	per_sample
PRJNA675776	SAMN16721905	isolation_source		cat	per_sample
PRJNA675776	SAMN16721989	isolation_source		bird	per_sample
PRJNA675776	SAMN16721973	isolation_source		dog	per_sample
PRJNA675776	SAMN16721962	isolation_source		dog	per_sample
PRJNA675776	SAMN16721957	isolation_source		dog	per_sample
PRJNA675776	SAMN16721900	isolation_source		cat	per_sample
PRJNA675776	SAMN16721935	isolation_source		dog	per_sample
PRJNA675776	SAMN16721932	isolation_source		dog	per_sample
PRJNA675776	SAMN16721931	isolation_source		dog	per_sample
PRJNA675776	SAMN16721922	isolation_source		dog	per_sample
PRJNA675776	SAMN16721917	isolation_source		dog	per_sample
PRJNA675776	SAMN16721912	isolation_source		dog	per_sample
PRJNA725484	SAMN18913873	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913880	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913883	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913887	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913888	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913889	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913890	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913895	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913902	isolation_source		Vagina	per_sample
PRJNA725484	SAMN18913908	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913909	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913910	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913914	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913917	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913918	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913920	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913923	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913885	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913884	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913846	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913926	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913928	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913932	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913941	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913947	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913949	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913849	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913850	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913854	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913857	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913858	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913861	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913863	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913867	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913872	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913881	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913892	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913896	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913901	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913911	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913912	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913913	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913919	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913844	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913924	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913930	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913934	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913935	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913937	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913939	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913942	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913943	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913950	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913951	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913952	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913839	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913841	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913853	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913855	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913856	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913868	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913869	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913870	isolation_source		Rectal Swab	per_sample
PRJNA675776	SAMN16721993	isolation_source		cat	per_sample
PRJNA675776	SAMN16721988	isolation_source		dog	per_sample
PRJNA675776	SAMN16721987	isolation_source		cat	per_sample
PRJNA675776	SAMN16721980	isolation_source		dog	per_sample
PRJNA675776	SAMN16721979	isolation_source		horse	per_sample
PRJNA675776	SAMN16721975	isolation_source		dog	per_sample
PRJNA675776	SAMN16721903	isolation_source		cat	per_sample
PRJNA675776	SAMN16721974	isolation_source		dog	per_sample
PRJNA675776	SAMN16721969	isolation_source		horse	per_sample
PRJNA675776	SAMN16721966	isolation_source		horse	per_sample
PRJNA675776	SAMN16721965	isolation_source		horse	per_sample
PRJNA675776	SAMN16721964	isolation_source		cat	per_sample
PRJNA675776	SAMN16721960	isolation_source		dog	per_sample
PRJNA675776	SAMN16721955	isolation_source		cat	per_sample
PRJNA675776	SAMN16721951	isolation_source		dog	per_sample
PRJNA675776	SAMN16721950	isolation_source		cat	per_sample
PRJNA675776	SAMN16721948	isolation_source		dog	per_sample
PRJNA675776	SAMN16721940	isolation_source		cat	per_sample
PRJNA675776	SAMN16721939	isolation_source		dog	per_sample
PRJNA675776	SAMN16721933	isolation_source		bovine	per_sample
PRJNA675776	SAMN16721930	isolation_source		dog	per_sample
PRJNA675776	SAMN16721926	isolation_source		cat	per_sample
PRJNA675776	SAMN16721898	isolation_source		cat	per_sample
PRJNA675776	SAMN16721924	isolation_source		horse	per_sample
PRJNA675776	SAMN16721921	isolation_source		dog	per_sample
PRJNA675776	SAMN16721920	isolation_source		cat	per_sample
PRJNA675776	SAMN16721915	isolation_source		cat	per_sample
PRJNA675776	SAMN16721914	isolation_source		cat	per_sample
PRJNA675776	SAMN16721910	isolation_source		dog	per_sample
PRJNA675776	SAMN16721908	isolation_source		dog	per_sample
PRJNA675776	SAMN16721907	isolation_source		cat	per_sample
PRJNA675776	SAMN16721906	isolation_source		dog	per_sample
PRJNA725484	SAMN18913877	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913879	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913882	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913891	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913893	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913894	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913905	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913907	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913915	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913921	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913922	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913925	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913929	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913938	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913940	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913944	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913945	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913948	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913953	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913954	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913852	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913859	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913860	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913862	isolation_source		Rectal Swab	per_sample
PRJNA725484	SAMN18913871	isolation_source		Rectal Swab	per_sample
PRJNA675776	SAMN16721991	isolation_source		cat	per_sample
PRJNA675776	SAMN16721984	isolation_source		dog	per_sample
PRJNA675776	SAMN16721983	isolation_source		dog	per_sample
PRJNA675776	SAMN16721981	isolation_source		dog	per_sample
PRJNA675776	SAMN16721970	isolation_source		dog	per_sample
PRJNA675776	SAMN16721968	isolation_source		dog	per_sample
PRJNA675776	SAMN16721967	isolation_source		horse	per_sample
PRJNA675776	SAMN16721961	isolation_source		dog	per_sample
PRJNA675776	SAMN16721959	isolation_source		cat	per_sample
PRJNA675776	SAMN16721954	isolation_source		cat	per_sample
PRJNA675776	SAMN16721946	isolation_source		dog	per_sample
PRJNA675776	SAMN16721945	isolation_source		cat	per_sample
PRJNA675776	SAMN16721943	isolation_source		dog	per_sample
PRJNA675776	SAMN16721938	isolation_source		dog	per_sample
PRJNA675776	SAMN16721934	isolation_source		dog	per_sample
PRJNA675776	SAMN16721928	isolation_source		dog	per_sample
PRJNA675776	SAMN16721925	isolation_source		dog	per_sample
PRJNA675776	SAMN16721923	isolation_source		dog	per_sample
PRJNA675776	SAMN16721999	isolation_source		bovine	per_sample
PRJNA675776	SAMN16721997	isolation_source		dog	per_sample
PRJNA675776	SAMN16721995	isolation_source		horse	per_sample
PRJNA675776	SAMN16721896	isolation_source		dog	per_sample
PRJNA675776	SAMN16721992	isolation_source		cat	per_sample
PRJNA675776	SAMN16721990	isolation_source		dog	per_sample
PRJNA675776	SAMN16721985	isolation_source		cat	per_sample
PRJNA675776	SAMN16721904	isolation_source		dog	per_sample
PRJNA675776	SAMN16721978	isolation_source		dog	per_sample
PRJNA675776	SAMN16721958	isolation_source		cat	per_sample
PRJNA675776	SAMN16721901	isolation_source		dog	per_sample
PRJNA675776	SAMN16721953	isolation_source		horse	per_sample
PRJNA675776	SAMN16721952	isolation_source		dog	per_sample
PRJNA675776	SAMN16721947	isolation_source		dog	per_sample
PRJNA675776	SAMN16721944	isolation_source		cat	per_sample
PRJNA675776	SAMN16721941	isolation_source		cat	per_sample
PRJNA675776	SAMN16721937	isolation_source		dog	per_sample
PRJNA675776	SAMN16721919	isolation_source		dog	per_sample
PRJNA675776	SAMN16721897	isolation_source		dog	per_sample
PRJNA675776	SAMN16721913	isolation_source		horse	per_sample
PRJNA675776	SAMN16721911	isolation_source		dog	per_sample
PRJNA675776	SAMN16721909	isolation_source		dog	per_sample
PRJNA675776	SAMN16721998	isolation_source		dog	per_sample
PRJNA675776	SAMN16721996	isolation_source		dog	per_sample
PRJNA675776	SAMN16721895	isolation_source		dog	per_sample
PRJEB8666	SAMEA3276379	isolation_source		blood	whole_field
PRJEB8666	SAMEA3276384	isolation_source		blood	whole_field
PRJEB8666	SAMEA3276392	isolation_source		blood	whole_field
PRJEB8666	SAMEA3276394	isolation_source		blood	whole_field
PRJEB8666	SAMEA3276405	isolation_source		blood	whole_field
PRJEB8666	SAMEA3276407	isolation_source		blood	whole_field
PRJEB8666	SAMEA3276414	isolation_source		blood	whole_field
PRJEB8666	SAMEA3276438	isolation_source		blood	whole_field
PRJEB8666	SAMEA3276442	isolation_source		blood	whole_field
PRJEB8666	SAMEA3276476	isolation_source		blood	whole_field
PRJEB8666	SAMEA3276483	isolation_source		blood	whole_field
PRJEB8666	SAMEA3276485	isolation_source		blood	whole_field
PRJEB8666	SAMEA3276532	isolation_source		blood	whole_field
PRJEB8666	SAMEA3276544	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547754	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547760	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547762	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547763	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547765	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547766	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547767	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547772	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547773	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547774	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547776	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547778	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547780	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547781	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547782	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547785	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547786	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547787	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547788	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547789	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547790	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547791	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547794	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547797	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547798	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547799	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547800	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547801	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547802	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547803	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547804	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547805	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547807	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547808	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547811	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547816	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547818	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547819	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547826	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547827	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547855	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547868	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547869	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547871	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547875	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547885	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547886	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547887	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547890	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547892	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547893	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547895	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547896	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547898	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547899	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547900	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547901	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547902	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547903	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547904	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547906	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547907	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547908	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547909	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547911	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547912	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547913	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547923	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547930	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547933	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547934	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547949	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547958	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547959	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547961	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547966	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547976	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547979	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547982	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547983	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547986	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547987	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547991	isolation_source		blood	whole_field
PRJEB8666	SAMEA4547992	isolation_source		blood	whole_field
PRJEB8666	SAMEA4548005	isolation_source		blood	whole_field
PRJEB8666	SAMEA4548024	isolation_source		blood	whole_field
PRJEB8666	SAMEA4548048	isolation_source		blood	whole_field
PRJEB8666	SAMEA4548049	isolation_source		blood	whole_field
PRJNA267549	SAMN03196972	isolation_source		SPUT	per_sample
PRJNA267549	SAMN03196974	isolation_source		SPUT	per_sample
