study_accession	sample_accession	field	ena_value	applied_value	method	evidence
PRJEB37378	SAMEA10302741	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302744	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302747	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302749	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302750	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302752	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302751	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302754	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302756	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302764	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302766	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302776	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10300119	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10300130	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302449	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302802	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302451	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10300151	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302803	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302454	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302657	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302458	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302664	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302680	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302462	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302684	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302466	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10300029	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302826	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302469	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302470	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302642	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302828	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302691	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302473	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302474	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302831	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302694	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302475	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302645	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302836	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302479	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10300072	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302838	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302699	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302648	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302839	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302480	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302651	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302841	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302652	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302653	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302520	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302846	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302486	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302711	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302491	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302525	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302852	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302524	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302494	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302857	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302497	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302859	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302868	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302862	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302866	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302532	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302924	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302503	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302504	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302872	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302538	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302927	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302873	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302930	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302877	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302541	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302933	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302884	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302543	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302512	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302511	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302935	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302513	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302547	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302939	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302588	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302590	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302900	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302901	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302593	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302554	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302907	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302596	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302915	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302916	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302598	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302561	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302779	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302784	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302783	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302565	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302567	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302607	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302789	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302791	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302610	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302794	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302795	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302572	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10303342	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10303346	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10303349	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10303048	collection_date		2020-03-01	curator_escalation	curator escalation
