study_accession	sample_accession	field	ena_value	filled_value	source
PRJEB29742	SAMEA6375614	host		human	whole_field
PRJEB29742	SAMEA6375616	host		human	whole_field
PRJEB29742	SAMEA6375376	host		human	whole_field
PRJEB29742	SAMEA6375491	host		human	whole_field
PRJEB29742	SAMEA6375374	host		human	whole_field
PRJEB29742	SAMEA6425116	host		human	whole_field
PRJEB29742	SAMEA6425118	host		human	whole_field
PRJEB29742	SAMEA6425122	host		human	whole_field
PRJEB29742	SAMEA6425131	host		human	whole_field
PRJEB29742	SAMEA6425139	host		human	whole_field
PRJEB29742	SAMEA6425143	host		human	whole_field
PRJEB29742	SAMEA6425145	host		human	whole_field
PRJEB29742	SAMEA6425178	host		human	whole_field
PRJEB29742	SAMEA6425179	host		human	whole_field
PRJEB29742	SAMEA6425186	host		human	whole_field
PRJEB29742	SAMEA6425508	host		human	whole_field
PRJEB29742	SAMEA6425513	host		human	whole_field
PRJEB29742	SAMEA6425514	host		human	whole_field
PRJEB29740	SAMEA6507590	host		human	whole_field
PRJEB29740	SAMEA6507597	host		human	whole_field
PRJEB29740	SAMEA6507599	host		human	whole_field
PRJEB29740	SAMEA6511957	host		human	whole_field
PRJEB29740	SAMEA6507607	host		human	whole_field
PRJEB29740	SAMEA6511960	host		human	whole_field
PRJEB29740	SAMEA6507611	host		human	whole_field
PRJEB29740	SAMEA6507629	host		human	whole_field
PRJEB29740	SAMEA6507635	host		human	whole_field
PRJEB29740	SAMEA6627160	host		human	whole_field
PRJEB29740	SAMEA6627194	host		human	whole_field
PRJEB29740	SAMEA6627204	host		human	whole_field
PRJEB29740	SAMEA6627213	host		human	whole_field
PRJEB29740	SAMEA6626870	host		human	whole_field
PRJEB29740	SAMEA6626871	host		human	whole_field
PRJEB29740	SAMEA6627217	host		human	whole_field
PRJEB29740	SAMEA6627218	host		human	whole_field
PRJEB29740	SAMEA6626873	host		human	whole_field
PRJEB29740	SAMEA6626875	host		human	whole_field
PRJEB29740	SAMEA6626905	host		human	whole_field
PRJEB29740	SAMEA6626906	host		human	whole_field
PRJEB29740	SAMEA6626916	host		human	whole_field
PRJEB29740	SAMEA6626958	host		human	whole_field
PRJEB29740	SAMEA6626964	host		human	whole_field
PRJEB29740	SAMEA6626972	host		human	whole_field
PRJEB29740	SAMEA6627182	host		human	whole_field
PRJEB29740	SAMEA6627220	host		human	whole_field
PRJEB29740	SAMEA6627254	host		human	whole_field
PRJEB29740	SAMEA6626862	host		human	whole_field
PRJEB29740	SAMEA6626863	host		human	whole_field
PRJEB29740	SAMEA6626864	host		human	whole_field
PRJEB29740	SAMEA6626866	host		human	whole_field
PRJEB29740	SAMEA6626868	host		human	whole_field
PRJEB29740	SAMEA6626887	host		human	whole_field
PRJEB29740	SAMEA6626888	host		human	whole_field
PRJEB29740	SAMEA6626889	host		human	whole_field
PRJEB29740	SAMEA6626892	host		human	whole_field
PRJEB29740	SAMEA6626895	host		human	whole_field
PRJEB29740	SAMEA6626897	host		human	whole_field
PRJEB29740	SAMEA6626898	host		human	whole_field
PRJEB29740	SAMEA6626902	host		human	whole_field
PRJEB29740	SAMEA6626907	host		human	whole_field
PRJEB29740	SAMEA6626909	host		human	whole_field
PRJEB29740	SAMEA6626910	host		human	whole_field
PRJEB29740	SAMEA6626913	host		human	whole_field
PRJEB29740	SAMEA6626914	host		human	whole_field
PRJEB29740	SAMEA6626918	host		human	whole_field
PRJEB29740	SAMEA6626921	host		human	whole_field
PRJEB29740	SAMEA6626923	host		human	whole_field
PRJEB29740	SAMEA6626936	host		human	whole_field
PRJEB29740	SAMEA6627193	host		human	whole_field
PRJEB29740	SAMEA6626940	host		human	whole_field
PRJEB29740	SAMEA6626962	host		human	whole_field
PRJEB29740	SAMEA6627208	host		human	whole_field
PRJEB29740	SAMEA6626966	host		human	whole_field
PRJEB29740	SAMEA6626971	host		human	whole_field
PRJEB29740	SAMEA6627219	host		human	whole_field
PRJEB29740	SAMEA6627180	host		human	whole_field
PRJEB29740	SAMEA6627181	host		human	whole_field
PRJEB28054	SAMEA5779786	host		human	curator_escalation
PRJEB28054	SAMEA5779787	host		human	curator_escalation
PRJEB28054	SAMEA5779691	host		human	curator_escalation
PRJEB28054	SAMEA5779692	host		human	curator_escalation
PRJEB28054	SAMEA5779790	host		human	curator_escalation
PRJEB28054	SAMEA5779704	host		human	curator_escalation
PRJEB28054	SAMEA5779801	host		human	curator_escalation
PRJEB28054	SAMEA5779706	host		human	curator_escalation
PRJEB28054	SAMEA5779707	host		human	curator_escalation
PRJEB28054	SAMEA5779708	host		human	curator_escalation
PRJEB28054	SAMEA5779805	host		human	curator_escalation
PRJEB28054	SAMEA5779807	host		human	curator_escalation
PRJEB28054	SAMEA5779808	host		human	curator_escalation
PRJEB28054	SAMEA5779712	host		human	curator_escalation
PRJEB28054	SAMEA5779809	host		human	curator_escalation
PRJEB28054	SAMEA5779715	host		human	curator_escalation
PRJEB28054	SAMEA5779812	host		human	curator_escalation
PRJEB28054	SAMEA5779717	host		human	curator_escalation
PRJEB28054	SAMEA5779819	host		human	curator_escalation
PRJEB28054	SAMEA5779726	host		human	curator_escalation
PRJEB28054	SAMEA5779824	host		human	curator_escalation
PRJEB28054	SAMEA5779828	host		human	curator_escalation
PRJEB28054	SAMEA5779830	host		human	curator_escalation
PRJEB28054	SAMEA5779734	host		human	curator_escalation
PRJEB28054	SAMEA5779835	host		human	curator_escalation
PRJEB28054	SAMEA5779836	host		human	curator_escalation
PRJEB28054	SAMEA5779742	host		human	curator_escalation
PRJEB28054	SAMEA5779744	host		human	curator_escalation
PRJEB28054	SAMEA5779841	host		human	curator_escalation
PRJEB28054	SAMEA5779843	host		human	curator_escalation
PRJEB28054	SAMEA5779844	host		human	curator_escalation
PRJEB28054	SAMEA5779749	host		human	curator_escalation
PRJEB28054	SAMEA5779751	host		human	curator_escalation
PRJEB28054	SAMEA5779850	host		human	curator_escalation
PRJEB28054	SAMEA5779754	host		human	curator_escalation
PRJEB28054	SAMEA5779851	host		human	curator_escalation
PRJEB28054	SAMEA5779853	host		human	curator_escalation
PRJEB28054	SAMEA5779758	host		human	curator_escalation
PRJEB28054	SAMEA5779855	host		human	curator_escalation
PRJEB28054	SAMEA5779856	host		human	curator_escalation
PRJEB28054	SAMEA5779857	host		human	curator_escalation
PRJEB28054	SAMEA5779858	host		human	curator_escalation
PRJEB28054	SAMEA5779861	host		human	curator_escalation
PRJEB28054	SAMEA5779767	host		human	curator_escalation
PRJEB28054	SAMEA5779864	host		human	curator_escalation
PRJEB28054	SAMEA5779865	host		human	curator_escalation
PRJEB28054	SAMEA5779769	host		human	curator_escalation
PRJEB28054	SAMEA5779771	host		human	curator_escalation
PRJEB28054	SAMEA5779868	host		human	curator_escalation
PRJEB28054	SAMEA5779869	host		human	curator_escalation
PRJEB28054	SAMEA5779870	host		human	curator_escalation
PRJEB28054	SAMEA5779872	host		human	curator_escalation
PRJEB28054	SAMEA5779780	host		human	curator_escalation
PRJEB28054	SAMEA5779781	host		human	curator_escalation
PRJEB28054	SAMEA5779879	host		human	curator_escalation
PRJEB28054	SAMEA5779785	host		human	curator_escalation
PRJEB29742	SAMEA5855723	host		human	whole_field
PRJEB29742	SAMEA5855748	host		human	whole_field
PRJEB29742	SAMEA5855678	host		human	whole_field
PRJEB29742	SAMEA5855684	host		human	whole_field
PRJEB29742	SAMEA5855686	host		human	whole_field
PRJEB29742	SAMEA5855688	host		human	whole_field
PRJEB29742	SAMEA5855694	host		human	whole_field
PRJEB29742	SAMEA5855696	host		human	whole_field
PRJEB29742	SAMEA5855698	host		human	whole_field
PRJEB29742	SAMEA5855699	host		human	whole_field
PRJEB29742	SAMEA5855704	host		human	whole_field
PRJEB29742	SAMEA5855706	host		human	whole_field
PRJEB29742	SAMEA5855709	host		human	whole_field
PRJEB29742	SAMEA5855717	host		human	whole_field
PRJEB29742	SAMEA5855724	host		human	whole_field
PRJEB29742	SAMEA5855726	host		human	whole_field
PRJEB29742	SAMEA5855733	host		human	whole_field
PRJEB29742	SAMEA5855734	host		human	whole_field
PRJEB29742	SAMEA5855738	host		human	whole_field
PRJEB29742	SAMEA5855741	host		human	whole_field
PRJEB29742	SAMEA5855753	host		human	whole_field
PRJEB29742	SAMEA5855757	host		human	whole_field
PRJEB29742	SAMEA5855766	host		human	whole_field
PRJEB29742	SAMEA5855643	host		human	whole_field
PRJEB29742	SAMEA5855647	host		human	whole_field
PRJEB29742	SAMEA5855648	host		human	whole_field
PRJEB29742	SAMEA5855652	host		human	whole_field
PRJEB29742	SAMEA5855641	host		human	whole_field
PRJEB29742	SAMEA5855656	host		human	whole_field
PRJEB29742	SAMEA5855659	host		human	whole_field
PRJEB29742	SAMEA5855661	host		human	whole_field
PRJEB29742	SAMEA5855665	host		human	whole_field
PRJEB29742	SAMEA5855697	host		human	whole_field
PRJEB29742	SAMEA5855667	host		human	whole_field
PRJEB29742	SAMEA5855703	host		human	whole_field
PRJEB29742	SAMEA5855673	host		human	whole_field
PRJEB29742	SAMEA5855676	host		human	whole_field
PRJEB29742	SAMEA5976657	host		human	whole_field
PRJEB29742	SAMEA5976658	host		human	whole_field
PRJEB29742	SAMEA5976638	host		human	whole_field
PRJEB29742	SAMEA5976641	host		human	whole_field
PRJEB29742	SAMEA5976646	host		human	whole_field
PRJEB29742	SAMEA5976575	host		human	whole_field
PRJEB29742	SAMEA5976577	host		human	whole_field
PRJEB29742	SAMEA5976583	host		human	whole_field
PRJEB29742	SAMEA5976589	host		human	whole_field
PRJEB29742	SAMEA5976593	host		human	whole_field
PRJEB29742	SAMEA5976594	host		human	whole_field
PRJEB29742	SAMEA5976596	host		human	whole_field
PRJEB29742	SAMEA5976600	host		human	whole_field
PRJEB29742	SAMEA5976603	host		human	whole_field
PRJEB29742	SAMEA5976608	host		human	whole_field
PRJEB29742	SAMEA5976624	host		human	whole_field
PRJEB29742	SAMEA5976625	host		human	whole_field
PRJEB29742	SAMEA5976631	host		human	whole_field
PRJEB29742	SAMEA5976630	host		human	whole_field
PRJEB29742	SAMEA5976632	host		human	whole_field
PRJEB29742	SAMEA5976636	host		human	whole_field
PRJEB29742	SAMEA5976578	host		human	whole_field
PRJEB29742	SAMEA5976591	host		human	whole_field
PRJEB29742	SAMEA5976598	host		human	whole_field
PRJEB29742	SAMEA5976613	host		human	whole_field
PRJEB29742	SAMEA6375628	host		human	whole_field
PRJEB29742	SAMEA6375633	host		human	whole_field
PRJEB29742	SAMEA6375631	host		human	whole_field
PRJEB29742	SAMEA6375636	host		human	whole_field
PRJEB29742	SAMEA6375368	host		human	whole_field
PRJEB29742	SAMEA6375428	host		human	whole_field
PRJEB29742	SAMEA6375439	host		human	whole_field
PRJEB29742	SAMEA6375484	host		human	whole_field
PRJEB29742	SAMEA6375515	host		human	whole_field
PRJEB29742	SAMEA6375542	host		human	whole_field
PRJEB29742	SAMEA6375546	host		human	whole_field
PRJEB29742	SAMEA6375549	host		human	whole_field
PRJEB29742	SAMEA6375249	host		human	whole_field
PRJEB29742	SAMEA6375561	host		human	whole_field
PRJEB29742	SAMEA6375564	host		human	whole_field
PRJEB29742	SAMEA6375574	host		human	whole_field
PRJEB29742	SAMEA6375586	host		human	whole_field
PRJEB29742	SAMEA6375587	host		human	whole_field
PRJEB29742	SAMEA6375608	host		human	whole_field
PRJEB29742	SAMEA6375615	host		human	whole_field
PRJEB29742	SAMEA6375493	host		human	whole_field
PRJEB29742	SAMEA6375378	host		human	whole_field
PRJEB29742	SAMEA6375381	host		human	whole_field
PRJEB29742	SAMEA6375495	host		human	whole_field
PRJEB29742	SAMEA6375385	host		human	whole_field
PRJEB29742	SAMEA6375496	host		human	whole_field
PRJEB29742	SAMEA6375498	host		human	whole_field
PRJEB29742	SAMEA6375500	host		human	whole_field
PRJEB29742	SAMEA6375389	host		human	whole_field
PRJEB29742	SAMEA6375507	host		human	whole_field
PRJEB29742	SAMEA6375391	host		human	whole_field
PRJEB29742	SAMEA6375509	host		human	whole_field
PRJEB29742	SAMEA6375398	host		human	whole_field
PRJEB29742	SAMEA6375513	host		human	whole_field
PRJEB29742	SAMEA6375404	host		human	whole_field
PRJEB29742	SAMEA6375520	host		human	whole_field
PRJEB29742	SAMEA6375411	host		human	whole_field
PRJEB29742	SAMEA6375522	host		human	whole_field
PRJEB29742	SAMEA6375523	host		human	whole_field
PRJEB29742	SAMEA6375527	host		human	whole_field
PRJEB29742	SAMEA6375524	host		human	whole_field
PRJEB29742	SAMEA6375422	host		human	whole_field
PRJEB29742	SAMEA6375531	host		human	whole_field
PRJEB29742	SAMEA6375419	host		human	whole_field
PRJEB29742	SAMEA6375429	host		human	whole_field
PRJEB29742	SAMEA6375438	host		human	whole_field
PRJEB29742	SAMEA6375430	host		human	whole_field
PRJEB29742	SAMEA6375547	host		human	whole_field
PRJEB29742	SAMEA6375431	host		human	whole_field
PRJEB29742	SAMEA6375433	host		human	whole_field
PRJEB29742	SAMEA6375554	host		human	whole_field
PRJEB29742	SAMEA6375443	host		human	whole_field
PRJEB29742	SAMEA6375446	host		human	whole_field
PRJEB29742	SAMEA6375562	host		human	whole_field
PRJEB29742	SAMEA6375566	host		human	whole_field
PRJEB29742	SAMEA6375569	host		human	whole_field
PRJEB29742	SAMEA6375570	host		human	whole_field
PRJEB29742	SAMEA6375577	host		human	whole_field
PRJEB29742	SAMEA6375458	host		human	whole_field
PRJEB29742	SAMEA6375579	host		human	whole_field
PRJEB29742	SAMEA6375580	host		human	whole_field
PRJEB29742	SAMEA6375584	host		human	whole_field
PRJEB29742	SAMEA6375585	host		human	whole_field
PRJEB29742	SAMEA6375573	host		human	whole_field
PRJEB29742	SAMEA6375591	host		human	whole_field
PRJEB29742	SAMEA6375356	host		human	whole_field
PRJEB29742	SAMEA6375358	host		human	whole_field
PRJEB29742	SAMEA6375597	host		human	whole_field
PRJEB29742	SAMEA6375472	host		human	whole_field
PRJEB29742	SAMEA6375360	host		human	whole_field
PRJEB29742	SAMEA6375362	host		human	whole_field
PRJEB29742	SAMEA6375601	host		human	whole_field
PRJEB29742	SAMEA6375363	host		human	whole_field
PRJEB29742	SAMEA6375607	host		human	whole_field
PRJEB29742	SAMEA6375476	host		human	whole_field
PRJEB29742	SAMEA6375479	host		human	whole_field
PRJEB29742	SAMEA6375611	host		human	whole_field
PRJEB29742	SAMEA6375490	host		human	whole_field
PRJEB29742	SAMEA6375617	host		human	whole_field
PRJEB29742	SAMEA6425114	host		human	whole_field
PRJEB29742	SAMEA6425121	host		human	whole_field
PRJEB29742	SAMEA6425117	host		human	whole_field
PRJEB29742	SAMEA6425119	host		human	whole_field
PRJEB29742	SAMEA6425124	host		human	whole_field
PRJEB29742	SAMEA6425125	host		human	whole_field
PRJEB29742	SAMEA6425132	host		human	whole_field
PRJEB29742	SAMEA6425142	host		human	whole_field
PRJEB29742	SAMEA6425138	host		human	whole_field
PRJEB29742	SAMEA6425141	host		human	whole_field
PRJEB29742	SAMEA6425146	host		human	whole_field
PRJEB29742	SAMEA6425147	host		human	whole_field
PRJEB29742	SAMEA6425182	host		human	whole_field
PRJEB29742	SAMEA6425185	host		human	whole_field
PRJEB29742	SAMEA6425183	host		human	whole_field
PRJEB29742	SAMEA6425507	host		human	whole_field
PRJEB29742	SAMEA6425510	host		human	whole_field
PRJEB29742	SAMEA6425516	host		human	whole_field
PRJEB29742	SAMEA6425517	host		human	whole_field
PRJEB27256	SAMEA7590562	host		human	whole_field
PRJEB29742	SAMEA5855778	host		human	whole_field
PRJEB29742	SAMEA5855701	host		human	whole_field
PRJEB29742	SAMEA5855747	host		human	whole_field
PRJEB29742	SAMEA5855660	host		human	whole_field
PRJEB29742	SAMEA5855675	host		human	whole_field
PRJEB29742	SAMEA5976649	host		human	whole_field
PRJEB29742	SAMEA5976584	host		human	whole_field
PRJEB29742	SAMEA5976626	host		human	whole_field
PRJEB29742	SAMEA5976635	host		human	whole_field
PRJEB29742	SAMEA6472890	host		human	whole_field
PRJEB29742	SAMEA6375454	host		human	whole_field
PRJEB29742	SAMEA6375508	host		human	whole_field
PRJEB29742	SAMEA6472829	host		human	whole_field
PRJEB29742	SAMEA6375552	host		human	whole_field
PRJEB29742	SAMEA6472830	host		human	whole_field
PRJEB29742	SAMEA6415017	host		human	whole_field
PRJEB29742	SAMEA6415033	host		human	whole_field
PRJEB29742	SAMEA6415015	host		human	whole_field
PRJEB29742	SAMEA6415024	host		human	whole_field
PRJEB29742	SAMEA6415023	host		human	whole_field
PRJEB29742	SAMEA6375571	host		human	whole_field
PRJEB29742	SAMEA6375359	host		human	whole_field
PRJEB29742	SAMEA6456586	host		human	whole_field
PRJEB42331	SAMEA7758550	host		human	whole_field
PRJEB42331	SAMEA7758551	host		human	whole_field
PRJEB42331	SAMEA7758553	host		human	whole_field
PRJEB42331	SAMEA7758557	host		human	whole_field
PRJEB42331	SAMEA7758560	host		human	whole_field
PRJEB42331	SAMEA7758563	host		human	whole_field
PRJEB42331	SAMEA7758567	host		human	whole_field
PRJEB42331	SAMEA7758589	host		human	whole_field
PRJEB42331	SAMEA7758594	host		human	whole_field
PRJEB42331	SAMEA7758609	host		human	whole_field
PRJEB42331	SAMEA7758615	host		human	whole_field
PRJEB42331	SAMEA7758620	host		human	whole_field
PRJEB42331	SAMEA7758633	host		human	whole_field
PRJEB42331	SAMEA7758640	host		human	whole_field
PRJEB42331	SAMEA7758641	host		human	whole_field
PRJEB42331	SAMEA7758646	host		human	whole_field
PRJEB42331	SAMEA7758649	host		human	whole_field
PRJEB42331	SAMEA7758660	host		human	whole_field
PRJEB42331	SAMEA7758663	host		human	whole_field
PRJEB42331	SAMEA7758669	host		human	whole_field
PRJEB42331	SAMEA7758687	host		human	whole_field
PRJEB42331	SAMEA7707335	host		human	whole_field
PRJEB42331	SAMEA7707334	host		human	whole_field
PRJEB42331	SAMEA7707329	host		human	whole_field
PRJEB29742	SAMEA5855712	host		human	whole_field
PRJEB29742	SAMEA5855742	host		human	whole_field
PRJEB29742	SAMEA5855749	host		human	whole_field
PRJEB29742	SAMEA5855761	host		human	whole_field
PRJEB29742	SAMEA5855774	host		human	whole_field
PRJEB29742	SAMEA5855655	host		human	whole_field
PRJEB29742	SAMEA5855662	host		human	whole_field
PRJEB29742	SAMEA5976586	host		human	whole_field
PRJEB29742	SAMEA5976597	host		human	whole_field
PRJEB29742	SAMEA6375397	host		human	whole_field
PRJEB29742	SAMEA6375405	host		human	whole_field
PRJEB29742	SAMEA6375382	host		human	whole_field
PRJEB29742	SAMEA6375492	host		human	whole_field
PRJEB29742	SAMEA6415018	host		human	whole_field
PRJEB29742	SAMEA6415021	host		human	whole_field
PRJEB29742	SAMEA6375511	host		human	whole_field
PRJEB29742	SAMEA6415019	host		human	whole_field
PRJEB29742	SAMEA6375412	host		human	whole_field
PRJEB29742	SAMEA6375432	host		human	whole_field
PRJEB29742	SAMEA6375367	host		human	whole_field
PRJEB29742	SAMEA6425509	host		human	whole_field
PRJEB29742	SAMEA5855775	host		human	whole_field
PRJEB29742	SAMEA5855700	host		human	whole_field
PRJEB29742	SAMEA5976662	host		human	whole_field
PRJEB29742	SAMEA6472827	host		human	whole_field
PRJEB29742	SAMEA6472884	host		human	whole_field
PRJEB29742	SAMEA6472896	host		human	whole_field
PRJEB29742	SAMEA6375537	host		human	whole_field
PRJEB29742	SAMEA6472824	host		human	whole_field
PRJEB29742	SAMEA6415020	host		human	whole_field
PRJEB29742	SAMEA6415030	host		human	whole_field
PRJEB29742	SAMEA6375494	host		human	whole_field
PRJEB29742	SAMEA6415012	host		human	whole_field
PRJEB29742	SAMEA6415022	host		human	whole_field
PRJEB29742	SAMEA6375417	host		human	whole_field
PRJEB29742	SAMEA6375434	host		human	whole_field
PRJEB29742	SAMEA6375451	host		human	whole_field
PRJEB29742	SAMEA6456585	host		human	whole_field
PRJEB42331	SAMEA7758561	host		human	whole_field
PRJEB42331	SAMEA7758566	host		human	whole_field
PRJEB42331	SAMEA7758579	host		human	whole_field
PRJEB42331	SAMEA7758584	host		human	whole_field
PRJEB42331	SAMEA7758591	host		human	whole_field
PRJEB42331	SAMEA7758593	host		human	whole_field
PRJEB42331	SAMEA7758618	host		human	whole_field
PRJEB42331	SAMEA7758626	host		human	whole_field
PRJEB42331	SAMEA7758636	host		human	whole_field
PRJEB42331	SAMEA7758648	host		human	whole_field
