field	study_accession	n_records	completeness	n_blank	status	n_filled
host	PRJNA234181	1	0.0	1	residual_per_sample	0
host	PRJNA234182	1	0.0	1	residual_per_sample	0
host	PRJNA234183	1	0.0	1	residual_per_sample	0
host	PRJNA234184	1	0.0	1	residual_per_sample	0
host	PRJNA234185	1	0.0	1	residual_per_sample	0
host	PRJNA234186	1	0.0	1	residual_per_sample	0
host	PRJNA234187	1	0.0	1	residual_per_sample	0
host	PRJNA234188	1	0.0	1	residual_per_sample	0
host	PRJNA234189	1	0.0	1	residual_per_sample	0
host	PRJNA234190	1	0.0	1	residual_per_sample	0
host	PRJNA234191	1	0.0	1	residual_per_sample	0
host	PRJNA234192	1	0.0	1	residual_per_sample	0
host	PRJNA234193	1	0.0	1	residual_per_sample	0
host	PRJNA234194	1	0.0	1	residual_per_sample	0
host	PRJNA234195	1	0.0	1	residual_per_sample	0
host	PRJNA234196	1	0.0	1	residual_per_sample	0
host	PRJNA234197	1	0.0	1	residual_per_sample	0
host	PRJNA234198	1	0.0	1	residual_per_sample	0
host	PRJNA234199	1	0.0	1	residual_per_sample	0
host	PRJNA234200	1	0.0	1	residual_per_sample	0
host	PRJNA234201	1	0.0	1	residual_per_sample	0
host	PRJNA234202	1	0.0	1	residual_per_sample	0
host	PRJNA234203	1	0.0	1	residual_per_sample	0
host	PRJNA234204	1	0.0	1	residual_per_sample	0
host	PRJNA234205	1	0.0	1	residual_per_sample	0
host	PRJNA234206	1	0.0	1	residual_per_sample	0
host	PRJNA234207	1	0.0	1	residual_per_sample	0
host	PRJNA234208	1	0.0	1	residual_per_sample	0
host	PRJNA234209	1	0.0	1	residual_per_sample	0
host	PRJNA234210	1	0.0	1	residual_per_sample	0
host	PRJNA234211	1	0.0	1	residual_per_sample	0
host	PRJNA234212	1	0.0	1	residual_per_sample	0
host	PRJNA234213	1	0.0	1	residual_per_sample	0
host	PRJNA234215	1	0.0	1	residual_per_sample	0
host	PRJNA234216	1	0.0	1	residual_per_sample	0
host	PRJNA234217	1	0.0	1	residual_per_sample	0
host	PRJNA234218	1	0.0	1	residual_per_sample	0
host	PRJNA234219	1	0.0	1	residual_per_sample	0
host	PRJNA234220	1	0.0	1	residual_per_sample	0
host	PRJNA234221	1	0.0	1	residual_per_sample	0
host	PRJNA234222	1	0.0	1	residual_per_sample	0
host	PRJNA234223	1	0.0	1	residual_per_sample	0
host	PRJNA234224	1	0.0	1	residual_per_sample	0
host	PRJNA234225	1	0.0	1	residual_per_sample	0
host	PRJNA234226	1	0.0	1	residual_per_sample	0
host	PRJNA234227	1	0.0	1	residual_per_sample	0
host	PRJNA234228	1	0.0	1	residual_per_sample	0
host	PRJNA234229	1	0.0	1	residual_per_sample	0
host	PRJNA234230	1	0.0	1	residual_per_sample	0
host	PRJNA234231	1	0.0	1	residual_per_sample	0
host	PRJNA234232	1	0.0	1	residual_per_sample	0
host	PRJNA234233	1	0.0	1	residual_per_sample	0
host	PRJNA234234	1	0.0	1	residual_per_sample	0
host	PRJNA234235	1	0.0	1	residual_per_sample	0
host	PRJNA234236	1	0.0	1	residual_per_sample	0
host	PRJNA234239	1	0.0	1	residual_per_sample	0
host	PRJNA234240	1	0.0	1	residual_per_sample	0
host	PRJNA234241	1	0.0	1	residual_per_sample	0
host	PRJNA234242	1	0.0	1	residual_per_sample	0
host	PRJNA234243	1	0.0	1	residual_per_sample	0
host	PRJNA234244	1	0.0	1	residual_per_sample	0
host	PRJNA234245	1	0.0	1	residual_per_sample	0
host	PRJNA234249	1	0.0	1	residual_per_sample	0
host	PRJNA234250	1	0.0	1	residual_per_sample	0
host	PRJNA234251	1	0.0	1	residual_per_sample	0
host	PRJNA234258	1	0.0	1	residual_per_sample	0
host	PRJNA234259	1	0.0	1	residual_per_sample	0
host	PRJNA234260	1	0.0	1	residual_per_sample	0
host	PRJNA234261	1	0.0	1	residual_per_sample	0
host	PRJNA234262	1	0.0	1	residual_per_sample	0
host	PRJNA234263	1	0.0	1	residual_per_sample	0
host	PRJNA234264	1	0.0	1	residual_per_sample	0
host	PRJNA234265	1	0.0	1	residual_per_sample	0
host	PRJNA243331	3	0.0	3	residual_per_sample	0
host	PRJNA244567	1	0.0	1	residual_per_sample	0
host	PRJNA269833	1	0.0	1	residual_per_sample	0
host	PRJNA269877	1	0.0	1	residual_per_sample	0
host	PRJNA269879	1	0.0	1	residual_per_sample	0
host	PRJNA269915	1	0.0	1	residual_per_sample	0
host	PRJNA272089	1	0.0	1	residual_per_sample	0
host	PRJNA275974	1	0.0	1	residual_per_sample	0
host	PRJNA279650	1	0.0	1	residual_per_sample	0
host	PRJNA279657	1	0.0	1	residual_per_sample	0
host	PRJNA279669	1	0.0	1	residual_per_sample	0
host	PRJNA292403	1	0.0	1	residual_per_sample	0
host	PRJNA293224	1	0.0	1	residual_per_sample	0
host	PRJNA293225	2	0.5	1	residual_per_sample	0
host	PRJNA296147	1	0.0	1	residual_per_sample	0
host	PRJNA303003	1	0.0	1	residual_per_sample	0
host	PRJNA318591	1	0.0	1	residual_per_sample	0
host	PRJNA344449	1	0.0	1	residual_per_sample	0
host	PRJNA353361	1	0.0	1	residual_per_sample	0
host	PRJNA391510	1	0.0	1	residual_per_sample	0
host	PRJNA429995	1	0.0	1	residual_per_sample	0
host	PRJNA456216	1	0.0	1	residual_per_sample	0
host	PRJNA456219	1	0.0	1	residual_per_sample	0
host	PRJNA463112	1	0.0	1	residual_per_sample	0
host	PRJNA480281	1	0.0	1	residual_per_sample	0
host	PRJNA481356	3	0.333	2	residual_per_sample	0
host	PRJNA482007	3	0.667	1	residual_per_sample	0
host	PRJNA485367	5	0.6	2	residual_per_sample	0
host	PRJNA500331	1	0.0	1	residual_per_sample	0
host	PRJNA503785	2	0.0	2	residual_per_sample	0
host	PRJNA512885	3	0.333	2	residual_per_sample	0
host	PRJNA523425	2	0.0	2	residual_per_sample	0
host	PRJNA523427	5	0.0	5	residual_per_sample	0
host	PRJNA523730	7	0.0	7	residual_per_sample	0
host	PRJNA523732	8	0.0	8	residual_per_sample	0
host	PRJNA528367	1	0.0	1	residual_per_sample	0
host	PRJNA530250	1	0.0	1	residual_per_sample	0
host	PRJNA542320	1	0.0	1	residual_per_sample	0
host	PRJNA544642	1	0.0	1	residual_per_sample	0
host	PRJNA552311	1	0.0	1	residual_per_sample	0
host	PRJNA555823	8	0.0	8	residual_per_sample	0
host	PRJNA561052	6	0.0	6	residual_per_sample	0
host	PRJNA593956	2	0.0	2	residual_per_sample	0
host	PRJNA595838	1	0.0	1	residual_per_sample	0
host	PRJNA607307	3	0.0	3	residual_per_sample	0
host	PRJNA610191	6	0.667	2	residual_per_sample	0
host	PRJNA612869	1	0.0	1	residual_per_sample	0
host	PRJNA647060	2	0.0	2	residual_per_sample	0
host	PRJNA673369	3	0.0	3	residual_per_sample	0
host	PRJNA680857	3	0.0	3	residual_per_sample	0
host	PRJNA687988	4	0.0	4	residual_per_sample	0
host	PRJNA689691	2	0.0	2	residual_per_sample	0
host	PRJNA706839	9	0.0	9	residual_per_sample	0
host	PRJNA706921	1	0.0	1	residual_per_sample	0
host	PRJNA739632	4	0.0	4	residual_per_sample	0
host	PRJNA739637	8	0.0	8	residual_per_sample	0
host	PRJNA749600	2	0.0	2	residual_per_sample	0
host	PRJNA756309	1	0.0	1	residual_per_sample	0
host	PRJNA770945	9	0.0	9	residual_per_sample	0
host	PRJNA774102	4	0.0	4	residual_per_sample	0
host	PRJNA774259	1	0.0	1	residual_per_sample	0
host	PRJNA779558	1	0.0	1	residual_per_sample	0
host	PRJNA78567	1	0.0	1	residual_per_sample	0
host	PRJNA803341	1	0.0	1	residual_per_sample	0
host	PRJNA805266	1	0.0	1	residual_per_sample	0
host	PRJNA809128	1	0.0	1	residual_per_sample	0
host	PRJNA809422	3	0.0	3	residual_per_sample	0
host	PRJNA819844	2	0.0	2	residual_per_sample	0
host	PRJNA824073	6	0.167	5	residual_per_sample	0
host	PRJNA824074	5	0.2	4	residual_per_sample	0
host	PRJNA825843	6	0.0	6	residual_per_sample	0
host	PRJNA839526	1	0.0	1	residual_per_sample	0
host	PRJNA841857	7	0.0	7	residual_per_sample	0
host	PRJNA855340	1	0.0	1	residual_per_sample	0
host	PRJNA861272	6	0.5	3	residual_per_sample	0
host	PRJNA872534	1	0.0	1	residual_per_sample	0
host	PRJNA896194	3	0.0	3	residual_per_sample	0
host	PRJNA912639	3	0.0	3	residual_per_sample	0
host	PRJNA917544	3	0.0	3	residual_per_sample	0
host	PRJNA929966	1	0.0	1	residual_per_sample	0
host	PRJNA931810	1	0.0	1	residual_per_sample	0
host	PRJNA942340	7	0.0	7	residual_per_sample	0
host	PRJNA947837	6	0.0	6	residual_per_sample	0
host	PRJNA947927	4	0.0	4	residual_per_sample	0
host	PRJNA970235	2	0.0	2	residual_per_sample	0
host	PRJNA971755	2	0.0	2	residual_per_sample	0
host	PRJNA980722	4	0.0	4	residual_per_sample	0
host	PRJNA985853	6	0.667	2	residual_per_sample	0
host	PRJNA986296	1	0.0	1	residual_per_sample	0
isolation_source	PRJDB10686	1	0.0	1	covered	1
isolation_source	PRJDB14068	4	0.0	4	covered	4
isolation_source	PRJDB5295	1	0.0	1	covered	1
isolation_source	PRJDB6797	1	0.0	1	covered	1
isolation_source	PRJDB7066	2	0.0	2	covered	2
isolation_source	PRJDB7330	5	0.0	5	covered	5
isolation_source	PRJDB7545	2	0.0	2	covered	2
isolation_source	PRJDB8047	1	0.0	1	covered	1
isolation_source	PRJDB9227	1	0.0	1	covered	1
isolation_source	PRJDB9461	6	0.0	6	covered	6
isolation_source	PRJEB12361	3	0.0	3	covered	3
isolation_source	PRJEB12513	3	0.0	3	covered	3
isolation_source	PRJEB18589	1	0.0	1	covered	1
isolation_source	PRJEB19677	8	0.0	8	covered	8
isolation_source	PRJEB22207	1	0.0	1	covered	1
isolation_source	PRJEB24657	3	0.0	3	covered	3
isolation_source	PRJEB25904	7	0.0	7	covered	7
isolation_source	PRJEB26512	1	0.0	1	covered	1
isolation_source	PRJEB26677	6	0.0	6	covered	6
isolation_source	PRJEB28522	5	0.0	5	covered	5
isolation_source	PRJEB29745	6	0.0	6	covered	6
isolation_source	PRJEB30582	1	0.0	1	covered	1
isolation_source	PRJEB32059	2	0.0	2	covered	2
isolation_source	PRJEB33296	1	0.0	1	covered	1
isolation_source	PRJEB36448	2	0.0	2	covered	2
isolation_source	PRJEB38442	2	0.0	2	covered	2
isolation_source	PRJEB43975	1	0.0	1	covered	1
isolation_source	PRJEB45009	4	0.0	4	covered	4
isolation_source	PRJEB45084	6	0.167	5	covered	5
isolation_source	PRJEB49171	2	0.0	2	covered	2
isolation_source	PRJEB50384	5	0.0	5	covered	5
isolation_source	PRJEB52722	2	0.0	2	covered	2
isolation_source	PRJEB54871	5	0.0	5	covered	5
isolation_source	PRJEB55904	1	0.0	1	covered	1
isolation_source	PRJEB6416	1	0.0	1	covered	1
isolation_source	PRJEB73531	3	0.0	3	covered	3
isolation_source	PRJEB74697	3	0.0	3	covered	3
isolation_source	PRJEB7689	4	0.0	4	covered	4
isolation_source	PRJEB8104	4	0.0	4	covered	4
isolation_source	PRJEB8302	3	0.0	3	covered	3
isolation_source	PRJEB8303	1	0.0	1	covered	1
isolation_source	PRJEB8768	1	0.0	1	covered	1
isolation_source	PRJEB9173	1	0.0	1	covered	1
isolation_source	PRJNA1023934	5	0.0	5	covered	5
isolation_source	PRJNA1023975	1	0.0	1	covered	1
isolation_source	PRJNA1029809	8	0.0	8	covered	8
isolation_source	PRJNA1073544	1	0.0	1	covered	1
isolation_source	PRJNA1077593	1	0.0	1	covered	1
isolation_source	PRJNA1134078	5	0.0	5	covered	5
isolation_source	PRJNA161277	1	0.0	1	covered	1
isolation_source	PRJNA195754	1	0.0	1	covered	1
isolation_source	PRJNA213341	1	0.0	1	covered	1
isolation_source	PRJNA263062	1	0.0	1	covered	1
isolation_source	PRJNA265231	1	0.0	1	covered	1
isolation_source	PRJNA265232	1	0.0	1	covered	1
isolation_source	PRJNA265233	1	0.0	1	covered	1
isolation_source	PRJNA265234	1	0.0	1	covered	1
isolation_source	PRJNA265235	1	0.0	1	covered	1
isolation_source	PRJNA265236	1	0.0	1	covered	1
isolation_source	PRJNA265237	1	0.0	1	covered	1
isolation_source	PRJNA265240	1	0.0	1	covered	1
isolation_source	PRJNA265241	1	0.0	1	covered	1
isolation_source	PRJNA265242	1	0.0	1	covered	1
isolation_source	PRJNA265243	1	0.0	1	covered	1
isolation_source	PRJNA265244	1	0.0	1	covered	1
isolation_source	PRJNA265245	1	0.0	1	covered	1
isolation_source	PRJNA265246	1	0.0	1	covered	1
isolation_source	PRJNA265247	1	0.0	1	covered	1
isolation_source	PRJNA265248	1	0.0	1	covered	1
isolation_source	PRJNA265254	1	0.0	1	covered	1
isolation_source	PRJNA265255	1	0.0	1	covered	1
isolation_source	PRJNA265256	1	0.0	1	covered	1
isolation_source	PRJNA265257	1	0.0	1	covered	1
isolation_source	PRJNA265258	1	0.0	1	covered	1
isolation_source	PRJNA265259	1	0.0	1	covered	1
isolation_source	PRJNA265260	1	0.0	1	covered	1
isolation_source	PRJNA265261	1	0.0	1	covered	1
isolation_source	PRJNA265262	1	0.0	1	covered	1
isolation_source	PRJNA265263	1	0.0	1	covered	1
isolation_source	PRJNA265264	1	0.0	1	covered	1
isolation_source	PRJNA265265	1	0.0	1	covered	1
isolation_source	PRJNA265266	1	0.0	1	covered	1
isolation_source	PRJNA265267	1	0.0	1	covered	1
isolation_source	PRJNA265268	1	0.0	1	covered	1
isolation_source	PRJNA265269	1	0.0	1	covered	1
isolation_source	PRJNA265270	1	0.0	1	covered	1
isolation_source	PRJNA265275	1	0.0	1	covered	1
isolation_source	PRJNA265347	1	0.0	1	covered	1
isolation_source	PRJNA279611	1	0.0	1	covered	1
isolation_source	PRJNA279619	1	0.0	1	covered	1
isolation_source	PRJNA279672	1	0.0	1	covered	1
isolation_source	PRJNA343442,PRJNA175243	1	0.0	1	covered	1
isolation_source	PRJNA357339	1	0.0	1	covered	1
isolation_source	PRJNA357350	1	0.0	1	covered	1
isolation_source	PRJNA357543	1	0.0	1	covered	1
isolation_source	PRJNA436343	2	0.5	1	covered	1
isolation_source	PRJNA494608	2	0.0	2	covered	2
isolation_source	PRJNA499494	1	0.0	1	covered	1
isolation_source	PRJNA501406	1	0.0	1	covered	1
isolation_source	PRJNA501409	1	0.0	1	covered	1
isolation_source	PRJNA501412	1	0.0	1	covered	1
isolation_source	PRJNA505478	1	0.0	1	covered	1
isolation_source	PRJNA527940	1	0.0	1	covered	1
isolation_source	PRJNA529243	4	0.0	4	covered	4
isolation_source	PRJNA547184	1	0.0	1	covered	1
isolation_source	PRJNA553808	1	0.0	1	covered	1
isolation_source	PRJNA589638	1	0.0	1	covered	1
isolation_source	PRJNA589639	1	0.0	1	covered	1
isolation_source	PRJNA609701	1	0.0	1	covered	1
isolation_source	PRJNA611005	1	0.0	1	covered	1
isolation_source	PRJNA614986	1	0.0	1	covered	1
isolation_source	PRJNA641130	1	0.0	1	covered	1
isolation_source	PRJNA641131	3	0.0	3	covered	3
isolation_source	PRJNA656363	7	0.0	7	covered	7
isolation_source	PRJNA657522	5	0.0	5	covered	5
isolation_source	PRJNA664939	6	0.0	6	covered	6
isolation_source	PRJNA684628	2	0.5	1	covered	1
isolation_source	PRJNA687411	1	0.0	1	covered	1
isolation_source	PRJNA699239	1	0.0	1	covered	1
isolation_source	PRJNA715072	1	0.0	1	covered	1
isolation_source	PRJNA717148	1	0.0	1	covered	1
isolation_source	PRJNA759343	1	0.0	1	covered	1
isolation_source	PRJNA770882	2	0.5	1	covered	1
isolation_source	PRJNA793783	3	0.0	3	covered	3
isolation_source	PRJNA841267	1	0.0	1	covered	1
isolation_source	PRJNA851948	1	0.0	1	covered	1
isolation_source	PRJNA864766	2	0.0	2	covered	2
isolation_source	PRJNA871216	2	0.0	2	covered	2
isolation_source	PRJNA884103	2	0.0	2	covered	2
isolation_source	PRJNA887604	1	0.0	1	covered	1
isolation_source	PRJNA892272	3	0.0	3	covered	3
isolation_source	PRJNA907796	3	0.667	1	covered	1
isolation_source	PRJNA911203	7	0.0	7	covered	7
isolation_source	PRJNA917297	1	0.0	1	covered	1
isolation_source	PRJNA941224	5	0.0	5	covered	5
isolation_source	PRJNA949453	6	0.0	6	covered	6
isolation_source	PRJNA981489	1	0.0	1	covered	1
isolation_source	PRJNA985548	1	0.0	1	covered	1
isolation_source	PRJDB10450	9	0.0	9	residual_per_sample	0
isolation_source	PRJDB10890	1	0.0	1	residual_per_sample	0
isolation_source	PRJDB11111	1	0.0	1	residual_per_sample	0
isolation_source	PRJDB11476	1	0.0	1	residual_per_sample	0
isolation_source	PRJDB11627	2	0.0	2	residual_per_sample	0
isolation_source	PRJDB11634	8	0.0	8	residual_per_sample	0
isolation_source	PRJDB12737	1	0.0	1	residual_per_sample	0
isolation_source	PRJDB18280	9	0.0	9	residual_per_sample	0
isolation_source	PRJDB1836	1	0.0	1	residual_per_sample	0
isolation_source	PRJDB2133	1	0.0	1	residual_per_sample	0
isolation_source	PRJDB2159	1	0.0	1	residual_per_sample	0
isolation_source	PRJDB2238	1	0.0	1	residual_per_sample	0
isolation_source	PRJDB2655	1	0.0	1	residual_per_sample	0
isolation_source	PRJDB4694	2	0.0	2	residual_per_sample	0
isolation_source	PRJDB5117	4	0.0	4	residual_per_sample	0
isolation_source	PRJDB5948	1	0.0	1	residual_per_sample	0
isolation_source	PRJDB7087	1	0.0	1	residual_per_sample	0
isolation_source	PRJDB9124	2	0.0	2	residual_per_sample	0
isolation_source	PRJDB9509	7	0.0	7	residual_per_sample	0
isolation_source	PRJDB9614	2	0.0	2	residual_per_sample	0
isolation_source	PRJDB9688	3	0.0	3	residual_per_sample	0
isolation_source	PRJEB10263	2	0.0	2	residual_per_sample	0
isolation_source	PRJEB11503	1	0.0	1	residual_per_sample	0
isolation_source	PRJEB11876	1	0.0	1	residual_per_sample	0
isolation_source	PRJEB12145	8	0.0	8	residual_per_sample	0
isolation_source	PRJEB12887	1	0.0	1	residual_per_sample	0
isolation_source	PRJEB13482	1	0.0	1	residual_per_sample	0
isolation_source	PRJEB14050	1	0.0	1	residual_per_sample	0
isolation_source	PRJEB14232	1	0.0	1	residual_per_sample	0
isolation_source	PRJEB14648	2	0.0	2	residual_per_sample	0
isolation_source	PRJEB15430	1	0.0	1	residual_per_sample	0
isolation_source	PRJEB17631	2	0.0	2	residual_per_sample	0
isolation_source	PRJEB18525	2	0.0	2	residual_per_sample	0
isolation_source	PRJEB19657	5	0.0	5	residual_per_sample	0
isolation_source	PRJEB20135	1	0.0	1	residual_per_sample	0
isolation_source	PRJEB20557	1	0.0	1	residual_per_sample	0
isolation_source	PRJEB20897	1	0.0	1	residual_per_sample	0
isolation_source	PRJEB20997	3	0.0	3	residual_per_sample	0
isolation_source	PRJEB21131	1	0.0	1	residual_per_sample	0
isolation_source	PRJEB21201	1	0.0	1	residual_per_sample	0
isolation_source	PRJEB21566	1	0.0	1	residual_per_sample	0
isolation_source	PRJEB22119	1	0.0	1	residual_per_sample	0
isolation_source	PRJEB2215	1	0.0	1	residual_per_sample	0
isolation_source	PRJEB23208	4	0.0	4	residual_per_sample	0
isolation_source	PRJEB23294	5	0.0	5	residual_per_sample	0
isolation_source	PRJEB23315	6	0.0	6	residual_per_sample	0
isolation_source	PRJEB23879	5	0.0	5	residual_per_sample	0
isolation_source	PRJEB24638	1	0.0	1	residual_per_sample	0
isolation_source	PRJEB25425	2	0.0	2	residual_per_sample	0
isolation_source	PRJEB2581	1	0.0	1	residual_per_sample	0
isolation_source	PRJEB26081	5	0.0	5	residual_per_sample	0
isolation_source	PRJEB27400	1	0.0	1	residual_per_sample	0
isolation_source	PRJEB2779	1	0.0	1	residual_per_sample	0
isolation_source	PRJEB2801	1	0.0	1	residual_per_sample	0
isolation_source	PRJEB28327	1	0.0	1	residual_per_sample	0
isolation_source	PRJEB2968	1	0.0	1	residual_per_sample	0
isolation_source	PRJEB29743	1	0.0	1	residual_per_sample	0
isolation_source	PRJEB29928	5	0.4	3	residual_per_sample	0
isolation_source	PRJEB30066	3	0.0	3	residual_per_sample	0
isolation_source	PRJEB3184	1	0.0	1	residual_per_sample	0
isolation_source	PRJEB31941	3	0.0	3	residual_per_sample	0
isolation_source	PRJEB3215	1	0.0	1	residual_per_sample	0
isolation_source	PRJEB32402	1	0.0	1	residual_per_sample	0
isolation_source	PRJEB32700	4	0.0	4	residual_per_sample	0
isolation_source	PRJEB33365	2	0.0	2	residual_per_sample	0
isolation_source	PRJEB3353	2	0.0	2	residual_per_sample	0
isolation_source	PRJEB33694	2	0.0	2	residual_per_sample	0
isolation_source	PRJEB34174	1	0.0	1	residual_per_sample	0
isolation_source	PRJEB34232	1	0.0	1	residual_per_sample	0
isolation_source	PRJEB34557	1	0.0	1	residual_per_sample	0
isolation_source	PRJEB35084	1	0.0	1	residual_per_sample	0
isolation_source	PRJEB38601	1	0.0	1	residual_per_sample	0
isolation_source	PRJEB38602	1	0.0	1	residual_per_sample	0
isolation_source	PRJEB38960	1	0.0	1	residual_per_sample	0
isolation_source	PRJEB39709	4	0.0	4	residual_per_sample	0
isolation_source	PRJEB39816	7	0.0	7	residual_per_sample	0
isolation_source	PRJEB40388	6	0.0	6	residual_per_sample	0
isolation_source	PRJEB41009	5	0.0	5	residual_per_sample	0
isolation_source	PRJEB41279	2	0.0	2	residual_per_sample	0
isolation_source	PRJEB43940	5	0.0	5	residual_per_sample	0
isolation_source	PRJEB44490	2	0.0	2	residual_per_sample	0
isolation_source	PRJEB4506	2	0.0	2	residual_per_sample	0
isolation_source	PRJEB4649	1	0.0	1	residual_per_sample	0
isolation_source	PRJEB48690	6	0.0	6	residual_per_sample	0
isolation_source	PRJEB51164	1	0.0	1	residual_per_sample	0
isolation_source	PRJEB51459	2	0.0	2	residual_per_sample	0
isolation_source	PRJEB53460	4	0.0	4	residual_per_sample	0
isolation_source	PRJEB53512	8	0.0	8	residual_per_sample	0
isolation_source	PRJEB55839	3	0.0	3	residual_per_sample	0
isolation_source	PRJEB58069	9	0.0	9	residual_per_sample	0
isolation_source	PRJEB59061	1	0.0	1	residual_per_sample	0
isolation_source	PRJEB59337	5	0.0	5	residual_per_sample	0
isolation_source	PRJEB60446	2	0.0	2	residual_per_sample	0
isolation_source	PRJEB63064	3	0.0	3	residual_per_sample	0
isolation_source	PRJEB66292	1	0.0	1	residual_per_sample	0
isolation_source	PRJEB6657	1	0.0	1	residual_per_sample	0
isolation_source	PRJEB6921	3	0.0	3	residual_per_sample	0
isolation_source	PRJEB70870	6	0.0	6	residual_per_sample	0
isolation_source	PRJEB71714	1	0.0	1	residual_per_sample	0
isolation_source	PRJEB74142	1	0.0	1	residual_per_sample	0
isolation_source	PRJEB75744	2	0.0	2	residual_per_sample	0
isolation_source	PRJEB75816	2	0.0	2	residual_per_sample	0
isolation_source	PRJEB76944	8	0.0	8	residual_per_sample	0
isolation_source	PRJEB8559	1	0.0	1	residual_per_sample	0
isolation_source	PRJEB8575	1	0.0	1	residual_per_sample	0
isolation_source	PRJEB8721	2	0.0	2	residual_per_sample	0
isolation_source	PRJEB9644	1	0.0	1	residual_per_sample	0
isolation_source	PRJEB9824	4	0.0	4	residual_per_sample	0
isolation_source	PRJNA1001661	9	0.0	9	residual_per_sample	0
isolation_source	PRJNA1003529	7	0.0	7	residual_per_sample	0
isolation_source	PRJNA1012333	9	0.0	9	residual_per_sample	0
isolation_source	PRJNA1020811	3	0.0	3	residual_per_sample	0
isolation_source	PRJNA1029537	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA1037605	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA1040118	9	0.0	9	residual_per_sample	0
isolation_source	PRJNA1044302	6	0.167	5	residual_per_sample	0
isolation_source	PRJNA1044623	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA1057770	7	0.0	7	residual_per_sample	0
isolation_source	PRJNA1064853	2	0.0	2	residual_per_sample	0
isolation_source	PRJNA1066419	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA1067287	4	0.0	4	residual_per_sample	0
isolation_source	PRJNA1086703	3	0.0	3	residual_per_sample	0
isolation_source	PRJNA1088746	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA1100205	9	0.0	9	residual_per_sample	0
isolation_source	PRJNA1100308	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA1100498	3	0.667	1	residual_per_sample	0
isolation_source	PRJNA1101420	6	0.0	6	residual_per_sample	0
isolation_source	PRJNA1106484	5	0.0	5	residual_per_sample	0
isolation_source	PRJNA1128528	8	0.125	7	residual_per_sample	0
isolation_source	PRJNA164933	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA165913	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA168337	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA169453	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA169454	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA169455	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA169456	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA181050	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA181051	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA181052	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA184888	6	0.0	6	residual_per_sample	0
isolation_source	PRJNA187279	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA187280	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA187281	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA187283	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA187284	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA187285	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA187286	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA187287	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA187288	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA187289	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA187290	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA187291	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA187292	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA187293	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA187294	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA187295	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA187296	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA187297	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA187298	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA187299	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA187300	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA187301	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA187302	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA187303	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA187304	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA187305	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA187306	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA187307	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA187308	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA187309	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA187310	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA187311	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA187312	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA187313	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA187314	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA187315	1	0.0	1	residual_per_sample	0
isolation_source	PRJNA187316	1	0.0	1	residual_per_sample	0
