study_accession	field	fold	none_found	chosen_pmcid	fulltext_source	is_full_text	paper_resolved	paper_url	paper_title	manual_pdf_present	manual_pdf_readable	supp_present	gate_status	n_blank	per_sample_method	zero_reason	n_whole_field	n_per_sample	n_escalation	remaining_est	escalation_status	resolution_state	recoverability
PRJNA389557	isolation_source	tail50_99	False	PMC7859894	europepmc_fulltext	True	True	https://doi.org/10.1186/s12879-021-05790-9	Genomic and clinical characterisation of multidrug-resistant	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA389557	host	tail50_99	False	PMC7859894	europepmc_fulltext	True	True	https://doi.org/10.1186/s12879-021-05790-9	Genomic and clinical characterisation of multidrug-resistant	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA395864	country	tail50_99	False	PMC5996243	europepmc_fulltext	True	True	https://doi.org/10.3389/fmicb.2018.01197	Transmission Dynamics of Hyper-Endemic Multi-Drug Resistant 	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA395864	collection_date	tail50_99	False	PMC5996243	europepmc_fulltext	True	True	https://doi.org/10.3389/fmicb.2018.01197	Transmission Dynamics of Hyper-Endemic Multi-Drug Resistant 	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA395864	isolation_source	tail50_99	False	PMC5996243	europepmc_fulltext	True	True	https://doi.org/10.3389/fmicb.2018.01197	Transmission Dynamics of Hyper-Endemic Multi-Drug Resistant 	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA395864	host	tail50_99	False	PMC5996243	europepmc_fulltext	True	True	https://doi.org/10.3389/fmicb.2018.01197	Transmission Dynamics of Hyper-Endemic Multi-Drug Resistant 	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA413040	country	tail50_99	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA413040	collection_date	tail50_99	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA413040	isolation_source	tail50_99	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA413040	host	tail50_99	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA415530	country	tail50_99	False	PMC6376851	pdf	True	True	https://doi.org/10.1093/jac/dky458	Octapeptin C4 and polymyxin resistance occur via distinct pa	False	False	False	not_gated	0	abstained		0	0	0	0	none	FILLED	not_gated
PRJNA415530	collection_date	tail50_99	False	PMC6376851	pdf	True	True	https://doi.org/10.1093/jac/dky458	Octapeptin C4 and polymyxin resistance occur via distinct pa	False	False	False	not_gated	0	abstained		0	0	0	0	none	FILLED	not_gated
PRJNA415530	isolation_source	tail50_99	False	PMC6376851	pdf	True	True	https://doi.org/10.1093/jac/dky458	Octapeptin C4 and polymyxin resistance occur via distinct pa	False	False	False	residual_per_sample	48	abstained	no_supp	0	0	0	48	none	EXHAUSTED	paper_has_no_table
PRJNA415530	host	tail50_99	False	PMC6376851	pdf	True	True	https://doi.org/10.1093/jac/dky458	Octapeptin C4 and polymyxin resistance occur via distinct pa	False	False	False	residual_per_sample	48	abstained	no_supp	0	0	0	48	none	EXHAUSTED	paper_has_no_table
PRJNA445400	country	tail50_99	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA445400	collection_date	tail50_99	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA445400	isolation_source	tail50_99	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA445400	host	tail50_99	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA479772	country	tail50_99	False	PMC5365653	abstract	False	False	https://doi.org/10.1128/aac.02349-16	Multicenter Clinical and Molecular Epidemiological Analysis 	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA479772	collection_date	tail50_99	False	PMC5365653	abstract	False	False	https://doi.org/10.1128/aac.02349-16	Multicenter Clinical and Molecular Epidemiological Analysis 	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA479772	isolation_source	tail50_99	False	PMC5365653	abstract	False	False	https://doi.org/10.1128/aac.02349-16	Multicenter Clinical and Molecular Epidemiological Analysis 	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA479772	host	tail50_99	False	PMC5365653	abstract	False	False	https://doi.org/10.1128/aac.02349-16	Multicenter Clinical and Molecular Epidemiological Analysis 	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA488070	country	tail50_99	False	PMC6433043	europepmc_fulltext	True	True	https://doi.org/10.3201/eid2504.181482	Klebsiella pneumoniae ST307 with bla<sub>OXA-181,</sub> Sout	False	False	False	covered	86	abstained		86	0	0	86	none	FILLED	whole_field
PRJNA488070	collection_date	tail50_99	False	PMC6433043	europepmc_fulltext	True	True	https://doi.org/10.3201/eid2504.181482	Klebsiella pneumoniae ST307 with bla<sub>OXA-181,</sub> Sout	False	False	False	residual_per_sample	86	abstained	no_supp	0	0	0	86	generated	EXHAUSTED	no_supp
PRJNA488070	isolation_source	tail50_99	False	PMC6433043	europepmc_fulltext	True	True	https://doi.org/10.3201/eid2504.181482	Klebsiella pneumoniae ST307 with bla<sub>OXA-181,</sub> Sout	False	False	False	residual_per_sample	86	abstained	no_supp	0	0	0	86	generated	EXHAUSTED	no_supp
PRJNA488070	host	tail50_99	False	PMC6433043	europepmc_fulltext	True	True	https://doi.org/10.3201/eid2504.181482	Klebsiella pneumoniae ST307 with bla<sub>OXA-181,</sub> Sout	False	False	False	covered	86	abstained		86	0	0	86	none	FILLED	whole_field
PRJNA561493	country	tail50_99	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA561493	collection_date	tail50_99	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA561493	isolation_source	tail50_99	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA561493	host	tail50_99	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA591480	country	tail50_99	False	PMC7761178	europepmc_fulltext	True	True	https://doi.org/10.3390/microorganisms8121909	Antibiotic Sensitivity Screening of <i>Klebsiella</i> spp. a	False	False	False	not_gated	0	abstained		0	0	0	0	none	FILLED	not_gated
PRJNA591480	collection_date	tail50_99	False	PMC7761178	europepmc_fulltext	True	True	https://doi.org/10.3390/microorganisms8121909	Antibiotic Sensitivity Screening of <i>Klebsiella</i> spp. a	False	False	False	not_gated	0	abstained		0	0	0	0	none	FILLED	not_gated
PRJNA591480	isolation_source	tail50_99	False	PMC7761178	europepmc_fulltext	True	True	https://doi.org/10.3390/microorganisms8121909	Antibiotic Sensitivity Screening of <i>Klebsiella</i> spp. a	False	False	False	not_gated	0	abstained		0	0	0	0	none	FILLED	not_gated
PRJNA591480	host	tail50_99	False	PMC7761178	europepmc_fulltext	True	True	https://doi.org/10.3390/microorganisms8121909	Antibiotic Sensitivity Screening of <i>Klebsiella</i> spp. a	False	False	False	covered	98	abstained		98	0	0	98	none	FILLED	whole_field
PRJNA592157	country	tail50_99	False	PMC7395672	europepmc_fulltext	True	True	https://doi.org/10.1093/ofid/ofaa266	Whole Genome Sequencing of Peruvian <i>Klebsiella pneumoniae	False	False	False	covered	58	abstained		58	0	0	58	none	FILLED	whole_field
PRJNA592157	collection_date	tail50_99	False	PMC7395672	europepmc_fulltext	True	True	https://doi.org/10.1093/ofid/ofaa266	Whole Genome Sequencing of Peruvian <i>Klebsiella pneumoniae	False	False	False	covered	58	abstained		58	0	0	58	none	FILLED	whole_field
PRJNA592157	isolation_source	tail50_99	False	PMC7395672	europepmc_fulltext	True	True	https://doi.org/10.1093/ofid/ofaa266	Whole Genome Sequencing of Peruvian <i>Klebsiella pneumoniae	False	False	False	residual_per_sample	58	abstained	no_supp	0	0	0	58	generated	EXHAUSTED	paper_has_no_table
PRJNA592157	host	tail50_99	False	PMC7395672	europepmc_fulltext	True	True	https://doi.org/10.1093/ofid/ofaa266	Whole Genome Sequencing of Peruvian <i>Klebsiella pneumoniae	False	False	False	not_gated	0	abstained		0	0	0	0	none	FILLED	not_gated
PRJNA595034	country	tail50_99	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA595034	collection_date	tail50_99	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA595034	isolation_source	tail50_99	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA595034	host	tail50_99	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA599387	country	tail50_99	False	PMC7686840	europepmc_fulltext	True	True	https://doi.org/10.3389/fmicb.2020.581711	Molecular Characterization of Extended-Spectrum β-Lactamase-	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA599387	collection_date	tail50_99	False	PMC7686840	europepmc_fulltext	True	True	https://doi.org/10.3389/fmicb.2020.581711	Molecular Characterization of Extended-Spectrum β-Lactamase-	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA599387	isolation_source	tail50_99	False	PMC7686840	europepmc_fulltext	True	True	https://doi.org/10.3389/fmicb.2020.581711	Molecular Characterization of Extended-Spectrum β-Lactamase-	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA599387	host	tail50_99	False	PMC7686840	europepmc_fulltext	True	True	https://doi.org/10.3389/fmicb.2020.581711	Molecular Characterization of Extended-Spectrum β-Lactamase-	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA605147	country	tail50_99	False	PMC8034854	europepmc_fulltext	True	True	https://doi.org/10.1126/sciadv.abe3868	Niche and local geography shape the pangenome of wastewater-	False	False	True	not_gated	0	direct		0	0	0	0	none	FILLED	not_gated
PRJNA605147	collection_date	tail50_99	False	PMC8034854	europepmc_fulltext	True	True	https://doi.org/10.1126/sciadv.abe3868	Niche and local geography shape the pangenome of wastewater-	False	False	True	not_gated	0	direct		0	0	0	0	none	FILLED	not_gated
PRJNA605147	isolation_source	tail50_99	False	PMC8034854	europepmc_fulltext	True	True	https://doi.org/10.1126/sciadv.abe3868	Niche and local geography shape the pangenome of wastewater-	False	False	True	not_gated	0	direct		0	0	0	0	none	FILLED	not_gated
PRJNA605147	host	tail50_99	False	PMC8034854	europepmc_fulltext	True	True	https://doi.org/10.1126/sciadv.abe3868	Niche and local geography shape the pangenome of wastewater-	False	False	True	covered	84	direct		0	76	0	8	none	FILLED	whole_field
PRJNA641536	country	tail50_99	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA641536	collection_date	tail50_99	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA641536	isolation_source	tail50_99	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA641536	host	tail50_99	True		none	False	False			False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA643814	country	tail50_99	False		local_pdf	True	True	https://doi.org/10.2807/1560-7917.ES.2020.25.7.2000080	Prolonged outbreak of New Delhi metallo-beta-lactamase-produ	True	True	False	covered	48	NO_PMCID		48	0	0	48	none	FILLED	whole_field
PRJNA643814	collection_date	tail50_99	False		local_pdf	True	True	https://doi.org/10.2807/1560-7917.ES.2020.25.7.2000080	Prolonged outbreak of New Delhi metallo-beta-lactamase-produ	True	True	False	covered	48	NO_PMCID		48	0	0	48	none	FILLED	whole_field
PRJNA643814	isolation_source	tail50_99	False		local_pdf	True	True	https://doi.org/10.2807/1560-7917.ES.2020.25.7.2000080	Prolonged outbreak of New Delhi metallo-beta-lactamase-produ	True	True	False	covered	48	NO_PMCID		48	0	0	48	none	FILLED	whole_field
PRJNA643814	host	tail50_99	False		local_pdf	True	True	https://doi.org/10.2807/1560-7917.ES.2020.25.7.2000080	Prolonged outbreak of New Delhi metallo-beta-lactamase-produ	True	True	False	covered	48	NO_PMCID		48	0	0	48	none	FILLED	whole_field
PRJNA663884	country	tail50_99	False	PMC7721676	europepmc_fulltext	True	True	https://doi.org/10.3389/fmicb.2020.581081	Fecal <i>Klebsiella pneumoniae</i> Carriage Is Intermittent 	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA663884	collection_date	tail50_99	False	PMC7721676	europepmc_fulltext	True	True	https://doi.org/10.3389/fmicb.2020.581081	Fecal <i>Klebsiella pneumoniae</i> Carriage Is Intermittent 	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA663884	isolation_source	tail50_99	False	PMC7721676	europepmc_fulltext	True	True	https://doi.org/10.3389/fmicb.2020.581081	Fecal <i>Klebsiella pneumoniae</i> Carriage Is Intermittent 	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA663884	host	tail50_99	False	PMC7721676	europepmc_fulltext	True	True	https://doi.org/10.3389/fmicb.2020.581081	Fecal <i>Klebsiella pneumoniae</i> Carriage Is Intermittent 	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA701073	country	tail50_99	False	PMC9047678	europepmc_fulltext	True	True	https://doi.org/10.1093/jac/dkac045	Oral fosfomycin activity against Klebsiella pneumoniae in a 	False	False	False	not_gated	0	abstained		0	0	0	0	none	FILLED	not_gated
PRJNA701073	collection_date	tail50_99	False	PMC9047678	europepmc_fulltext	True	True	https://doi.org/10.1093/jac/dkac045	Oral fosfomycin activity against Klebsiella pneumoniae in a 	False	False	False	not_gated	0	abstained		0	0	0	0	none	FILLED	not_gated
PRJNA701073	isolation_source	tail50_99	False	PMC9047678	europepmc_fulltext	True	True	https://doi.org/10.1093/jac/dkac045	Oral fosfomycin activity against Klebsiella pneumoniae in a 	False	False	False	covered	50	abstained		50	0	0	50	none	FILLED	whole_field
PRJNA701073	host	tail50_99	False	PMC9047678	europepmc_fulltext	True	True	https://doi.org/10.1093/jac/dkac045	Oral fosfomycin activity against Klebsiella pneumoniae in a 	False	False	False	covered	50	abstained		50	0	0	50	none	FILLED	whole_field
PRJNA736690	country	tail50_99	False	PMC8826793	europepmc_fulltext	True	True	https://doi.org/10.1093/jacamr/dlab197	Activity of cefepime/taniborbactam and comparators against w	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA736690	collection_date	tail50_99	False	PMC8826793	europepmc_fulltext	True	True	https://doi.org/10.1093/jacamr/dlab197	Activity of cefepime/taniborbactam and comparators against w	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA736690	isolation_source	tail50_99	False	PMC8826793	europepmc_fulltext	True	True	https://doi.org/10.1093/jacamr/dlab197	Activity of cefepime/taniborbactam and comparators against w	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA736690	host	tail50_99	False	PMC8826793	europepmc_fulltext	True	True	https://doi.org/10.1093/jacamr/dlab197	Activity of cefepime/taniborbactam and comparators against w	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA738476	country	tail50_99	False	PMC9045244	europepmc_fulltext	True	True	https://doi.org/10.1128/spectrum.02287-21	Simultaneous Hospital Outbreaks of New Delhi Metallo-β-Lacta	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA738476	collection_date	tail50_99	False	PMC9045244	europepmc_fulltext	True	True	https://doi.org/10.1128/spectrum.02287-21	Simultaneous Hospital Outbreaks of New Delhi Metallo-β-Lacta	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA738476	isolation_source	tail50_99	False	PMC9045244	europepmc_fulltext	True	True	https://doi.org/10.1128/spectrum.02287-21	Simultaneous Hospital Outbreaks of New Delhi Metallo-β-Lacta	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA738476	host	tail50_99	False	PMC9045244	europepmc_fulltext	True	True	https://doi.org/10.1128/spectrum.02287-21	Simultaneous Hospital Outbreaks of New Delhi Metallo-β-Lacta	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA757198	country	tail50_99	False	PMC9453077	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.000808	Dissemination of a single ST11 clone of OXA-48-producing <i>	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA757198	collection_date	tail50_99	False	PMC9453077	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.000808	Dissemination of a single ST11 clone of OXA-48-producing <i>	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA757198	isolation_source	tail50_99	False	PMC9453077	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.000808	Dissemination of a single ST11 clone of OXA-48-producing <i>	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA757198	host	tail50_99	False	PMC9453077	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.000808	Dissemination of a single ST11 clone of OXA-48-producing <i>	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA769451	country	tail50_99	False	PMC8718808	europepmc_fulltext	True	True	https://doi.org/10.3389/fmicb.2021.771170	Clonal Dissemination of Clinical Carbapenem-Resistant <i>Kle	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA769451	collection_date	tail50_99	False	PMC8718808	europepmc_fulltext	True	True	https://doi.org/10.3389/fmicb.2021.771170	Clonal Dissemination of Clinical Carbapenem-Resistant <i>Kle	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA769451	isolation_source	tail50_99	False	PMC8718808	europepmc_fulltext	True	True	https://doi.org/10.3389/fmicb.2021.771170	Clonal Dissemination of Clinical Carbapenem-Resistant <i>Kle	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA769451	host	tail50_99	False	PMC8718808	europepmc_fulltext	True	True	https://doi.org/10.3389/fmicb.2021.771170	Clonal Dissemination of Clinical Carbapenem-Resistant <i>Kle	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA778615	country	tail50_99	False	PMC9455706	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.000841	Whole-genome sequencing enhances existing pathogen and antim	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA778615	collection_date	tail50_99	False	PMC9455706	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.000841	Whole-genome sequencing enhances existing pathogen and antim	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA778615	isolation_source	tail50_99	False	PMC9455706	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.000841	Whole-genome sequencing enhances existing pathogen and antim	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA778615	host	tail50_99	False	PMC9455706	europepmc_fulltext	True	True	https://doi.org/10.1099/mgen.0.000841	Whole-genome sequencing enhances existing pathogen and antim	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA781656	country	tail50_99	False	PMC9400251	europepmc_fulltext	True	True	https://doi.org/10.1186/s12879-022-07687-7	Epidemiology and genomic analysis of Klebsiella oxytoca from	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA781656	collection_date	tail50_99	False	PMC9400251	europepmc_fulltext	True	True	https://doi.org/10.1186/s12879-022-07687-7	Epidemiology and genomic analysis of Klebsiella oxytoca from	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA781656	isolation_source	tail50_99	False	PMC9400251	europepmc_fulltext	True	True	https://doi.org/10.1186/s12879-022-07687-7	Epidemiology and genomic analysis of Klebsiella oxytoca from	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA781656	host	tail50_99	False	PMC9400251	europepmc_fulltext	True	True	https://doi.org/10.1186/s12879-022-07687-7	Epidemiology and genomic analysis of Klebsiella oxytoca from	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA796567	country	tail50_99	False		pdf	True	True	https://doi.org/10.1128/aac.00030-23	Genomic Epidemiology of Carbapenem-Resistant Klebsiella in Q	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA796567	collection_date	tail50_99	False		pdf	True	True	https://doi.org/10.1128/aac.00030-23	Genomic Epidemiology of Carbapenem-Resistant Klebsiella in Q	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA796567	isolation_source	tail50_99	False		pdf	True	True	https://doi.org/10.1128/aac.00030-23	Genomic Epidemiology of Carbapenem-Resistant Klebsiella in Q	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA796567	host	tail50_99	False		pdf	True	True	https://doi.org/10.1128/aac.00030-23	Genomic Epidemiology of Carbapenem-Resistant Klebsiella in Q	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA799063	country	tail50_99	True		none	False	False			False	False	False	not_gated	0	NO_PMCID		0	0	0	0	none	FILLED	not_gated
PRJNA799063	collection_date	tail50_99	True		none	False	False			False	False	False	not_gated	0	NO_PMCID		0	0	0	0	none	FILLED	not_gated
PRJNA799063	isolation_source	tail50_99	True		none	False	False			False	False	False	not_gated	0	NO_PMCID		0	0	0	0	none	FILLED	not_gated
PRJNA799063	host	tail50_99	True		none	False	False			False	False	False	covered	59	NO_PMCID		59	0	0	59	none	FILLED	whole_field
PRJNA803387	country	tail50_99	False	PMC10741383	europepmc_fulltext	True	True	https://doi.org/10.1073/pnas.2314135120	Antimicrobial resistance level and conjugation permissivenes	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA803387	collection_date	tail50_99	False	PMC10741383	europepmc_fulltext	True	True	https://doi.org/10.1073/pnas.2314135120	Antimicrobial resistance level and conjugation permissivenes	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA803387	isolation_source	tail50_99	False	PMC10741383	europepmc_fulltext	True	True	https://doi.org/10.1073/pnas.2314135120	Antimicrobial resistance level and conjugation permissivenes	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA803387	host	tail50_99	False	PMC10741383	europepmc_fulltext	True	True	https://doi.org/10.1073/pnas.2314135120	Antimicrobial resistance level and conjugation permissivenes	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA826066	country	tail50_99	False	PMC9765435	europepmc_fulltext	True	True	https://doi.org/10.1128/mbio.02906-22	Within-Host Genotypic and Phenotypic Diversity of Contempora	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA826066	collection_date	tail50_99	False	PMC9765435	europepmc_fulltext	True	True	https://doi.org/10.1128/mbio.02906-22	Within-Host Genotypic and Phenotypic Diversity of Contempora	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA826066	isolation_source	tail50_99	False	PMC9765435	europepmc_fulltext	True	True	https://doi.org/10.1128/mbio.02906-22	Within-Host Genotypic and Phenotypic Diversity of Contempora	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA826066	host	tail50_99	False	PMC9765435	europepmc_fulltext	True	True	https://doi.org/10.1128/mbio.02906-22	Within-Host Genotypic and Phenotypic Diversity of Contempora	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA903550	country	tail50_99	False	PMC9808315	europepmc_fulltext	True	True	https://doi.org/10.2807/1560-7917.es.2022.27.50.2200896	Multidrug-resistant organisms in patients from Ukraine in th	False	False	False	not_gated	0	abstained		0	0	0	0	none	FILLED	not_gated
PRJNA903550	collection_date	tail50_99	False	PMC9808315	europepmc_fulltext	True	True	https://doi.org/10.2807/1560-7917.es.2022.27.50.2200896	Multidrug-resistant organisms in patients from Ukraine in th	False	False	False	not_gated	0	abstained		0	0	0	0	none	FILLED	not_gated
PRJNA903550	isolation_source	tail50_99	False	PMC9808315	europepmc_fulltext	True	True	https://doi.org/10.2807/1560-7917.es.2022.27.50.2200896	Multidrug-resistant organisms in patients from Ukraine in th	False	False	False	residual_per_sample	67	abstained	abstained_other	0	0	0	67	generated	EXHAUSTED	abstained_other
PRJNA903550	host	tail50_99	False	PMC9808315	europepmc_fulltext	True	True	https://doi.org/10.2807/1560-7917.es.2022.27.50.2200896	Multidrug-resistant organisms in patients from Ukraine in th	False	False	False	not_gated	0	abstained		0	0	0	0	none	FILLED	not_gated
PRJNA910977	country	tail50_99	False	PMC10739949	europepmc_fulltext	True	True	https://doi.org/10.1038/s41467-023-44285-w	Within-host genetic diversity of extended-spectrum beta-lact	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA910977	collection_date	tail50_99	False	PMC10739949	europepmc_fulltext	True	True	https://doi.org/10.1038/s41467-023-44285-w	Within-host genetic diversity of extended-spectrum beta-lact	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA910977	isolation_source	tail50_99	False	PMC10739949	europepmc_fulltext	True	True	https://doi.org/10.1038/s41467-023-44285-w	Within-host genetic diversity of extended-spectrum beta-lact	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA910977	host	tail50_99	False	PMC10739949	europepmc_fulltext	True	True	https://doi.org/10.1038/s41467-023-44285-w	Within-host genetic diversity of extended-spectrum beta-lact	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA918858	country	tail50_99	False	PMC10375995	europepmc_fulltext	True	True	https://doi.org/10.3390/antibiotics12071111	Heteroresistance to Colistin in Clinical Isolates of <i>Kleb	False	False	False	covered	54	abstained		54	0	0	54	none	FILLED	whole_field
PRJNA918858	collection_date	tail50_99	False	PMC10375995	europepmc_fulltext	True	True	https://doi.org/10.3390/antibiotics12071111	Heteroresistance to Colistin in Clinical Isolates of <i>Kleb	False	False	False	residual_per_sample	54	abstained	no_supp	0	0	0	54	generated	ACTIONABLE	fetch_supp_table
PRJNA918858	isolation_source	tail50_99	False	PMC10375995	europepmc_fulltext	True	True	https://doi.org/10.3390/antibiotics12071111	Heteroresistance to Colistin in Clinical Isolates of <i>Kleb	False	False	False	residual_per_sample	54	abstained	no_supp	0	0	0	54	generated	ACTIONABLE	fetch_supp_table
PRJNA918858	host	tail50_99	False	PMC10375995	europepmc_fulltext	True	True	https://doi.org/10.3390/antibiotics12071111	Heteroresistance to Colistin in Clinical Isolates of <i>Kleb	False	False	False	residual_per_sample	54	abstained		0	0	54	0	applied	FILLED	per_sample_or_escalation
PRJNA925003	country	tail50_99	False	PMC10434301	europepmc_fulltext	True	True	https://doi.org/10.1073/pnas.2305465120	Antimicrobial resistance heterogeneity among multidrug-resis	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA925003	collection_date	tail50_99	False	PMC10434301	europepmc_fulltext	True	True	https://doi.org/10.1073/pnas.2305465120	Antimicrobial resistance heterogeneity among multidrug-resis	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA925003	isolation_source	tail50_99	False	PMC10434301	europepmc_fulltext	True	True	https://doi.org/10.1073/pnas.2305465120	Antimicrobial resistance heterogeneity among multidrug-resis	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA925003	host	tail50_99	False	PMC10434301	europepmc_fulltext	True	True	https://doi.org/10.1073/pnas.2305465120	Antimicrobial resistance heterogeneity among multidrug-resis	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
PRJNA937403	country	tail50_99	False	PMC11237484	europepmc_fulltext	True	True	https://doi.org/10.1128/spectrum.01714-23	Molecular characterization and descriptive analysis of carba	False	False	False	not_gated	0			0	0	0	0	none	FILLED	not_gated
