tag	study_accession	sample_accession	field	ena_value	applied_value	changed	class	review_flag	evidence	paper
train	PRJEB36683	SAMEA114126228	isolation_source	Clinical sample	BLOOD	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR11752365	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA6531412	isolation_source	Human body sites or biosamples	URINE	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR3891149	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA6531476	isolation_source	Human body sites or biosamples	BUTTOCK	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR3891212	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA6531435	isolation_source	Human body sites or biosamples	BLOOD	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR3891171	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA6531319	isolation_source	Human body sites or biosamples	BLOOD	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR3891056	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA6531466	isolation_source	Human body sites or biosamples	C TIP	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR3891202	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA114126174	isolation_source	Clinical sample	BLOOD	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR11752353	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA114126186	isolation_source	Clinical sample	BLOOD	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR11752363	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA114126192	isolation_source	Clinical sample	BLOOD	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR11752402	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA6531370	isolation_source	Human body sites or biosamples	LUNG	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR3891107	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA6531389	isolation_source	Human body sites or biosamples	URINE	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR3891126	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA6531416	isolation_source	Human body sites or biosamples	LUNG	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR3891153	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA6531424	isolation_source	Human body sites or biosamples	LUNG	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR3891160	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA114126250	isolation_source	Clinical sample	BLOOD	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR11752354	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA6531267	isolation_source	Human body sites or biosamples	URINE	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR3891004	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA6531483	isolation_source	Human body sites or biosamples	BLOOD	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR3891219	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA114126239	isolation_source	Clinical sample	BLOOD	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR11752357	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA6531438	isolation_source	Human body sites or biosamples	URINE	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR3891174	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA6531377	isolation_source	Human body sites or biosamples	BLOOD	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR3891114	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA114126200	isolation_source	Clinical sample	BLOOD	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR11752338	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA6531269	isolation_source	Human body sites or biosamples	URINE	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR3891006	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA6531487	isolation_source	Human body sites or biosamples	LUNG	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR3891223	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA6531283	isolation_source	Human body sites or biosamples	URINE	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR3891020	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA6531400	isolation_source	Human body sites or biosamples	LUNG	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR3891137	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA6531470	isolation_source	Human body sites or biosamples	RT TRUNK	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR3891206	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA114126214	isolation_source	Clinical sample	BLOOD	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR11752355	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA114126169	isolation_source	Clinical sample	BLOOD	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR11752396	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA6531387	isolation_source	Human body sites or biosamples	Others	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR3891124	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA6531411	isolation_source	Human body sites or biosamples	LUNG	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR3891148	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA114126177	isolation_source	Clinical sample	BLOOD	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR11752394	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA6531291	isolation_source	Human body sites or biosamples	RT TRUNK	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR3891028	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA6531428	isolation_source	Human body sites or biosamples	URINE	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR3891164	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA6531472	isolation_source	Human body sites or biosamples	URINE	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR3891208	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA114126187	isolation_source	Clinical sample	BLOOD	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR11752381	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA114126243	isolation_source	Clinical sample	MB	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR11752344	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA6531359	isolation_source	Human body sites or biosamples	BUTTOCK	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR3891096	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA114126189	isolation_source	Clinical sample	BLOOD	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR11752390	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA6531441	isolation_source	Human body sites or biosamples	LT LOWER LIMB	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR3891177	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA114126222	isolation_source	Clinical sample	BLOOD	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR11752328	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA6531294	isolation_source	Human body sites or biosamples	LUNG	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR3891031	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA6531481	isolation_source	Human body sites or biosamples	LUNG	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR3891217	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA6531384	isolation_source	Human body sites or biosamples	LUNG	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR3891121	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA6531386	isolation_source	Human body sites or biosamples	LUNG	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR3891123	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA6531409	isolation_source	Human body sites or biosamples	CHEST	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR3891146	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA6531391	isolation_source	Human body sites or biosamples	Others	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR3891128	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA6531394	isolation_source	Human body sites or biosamples	URINE	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR3891131	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA6531396	isolation_source	Human body sites or biosamples	Others	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR3891133	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA6531426	isolation_source	Human body sites or biosamples	WOUND	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR3891162	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA6531397	isolation_source	Human body sites or biosamples	Others	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR3891134	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA6531275	isolation_source	Human body sites or biosamples	LUNG	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR3891012	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA6531293	isolation_source	Human body sites or biosamples	LUNG	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR3891030	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA6531442	isolation_source	Human body sites or biosamples	LEFT FOOT	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR3891178	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA6531264	isolation_source	Human body sites or biosamples	Others	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR3891001	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA6531430	isolation_source	Human body sites or biosamples	BLOOD	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR3891166	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA6531280	isolation_source	Human body sites or biosamples	RIGHT THIGH	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR3891017	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA6531417	isolation_source	Human body sites or biosamples	BLOOD	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR3891154	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA6531300	isolation_source	Human body sites or biosamples	LUNG	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR3891037	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA114126173	isolation_source	Clinical sample	BLOOD	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR11752399	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA6531274	isolation_source	Human body sites or biosamples	LUNG	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR3891011	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA6531327	isolation_source	Human body sites or biosamples	LUNG	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR3891064	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA6531373	isolation_source	Human body sites or biosamples	URINE	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR3891110	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA6531328	isolation_source	Human body sites or biosamples	LUNG	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR3891065	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA6531433	isolation_source	Human body sites or biosamples	LUNG	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR3891169	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA6531388	isolation_source	Human body sites or biosamples	URINE	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR3891125	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA6531425	isolation_source	Human body sites or biosamples	LUNG	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR3891161	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA6531276	isolation_source	Human body sites or biosamples	LUNG	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR3891013	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA6531302	isolation_source	Human body sites or biosamples	BLOOD	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR3891039	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA6531447	isolation_source	Human body sites or biosamples	URINE	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR3891183	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA6531362	isolation_source	Human body sites or biosamples	BLOOD	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR3891099	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA114126264	isolation_source	Clinical sample	BLOOD	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR11752347	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA6531419	isolation_source	Human body sites or biosamples	LUNG	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR3891155	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA6531420	isolation_source	Human body sites or biosamples	BLOOD	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR3891156	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA6531290	isolation_source	Human body sites or biosamples	BLOOD	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR3891027	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA6531301	isolation_source	Human body sites or biosamples	BLOOD	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR3891038	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA6531415	isolation_source	Human body sites or biosamples	URINE	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR3891152	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA6531421	isolation_source	Human body sites or biosamples	CATH	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR3891157	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA114126238	isolation_source	Clinical sample	BLOOD	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR11752325	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA6531459	isolation_source	Human body sites or biosamples	BACK	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR3891195	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA6531450	isolation_source	Human body sites or biosamples	LUNG	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR3891186	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA6531449	isolation_source	Human body sites or biosamples	RT TRUNK	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR3891185	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA114126182	isolation_source	Clinical sample	BLOOD	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR11752382	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA114126260	isolation_source	Clinical sample	BLOOD	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR11752360	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA114126233	isolation_source	Clinical sample	BLOOD	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR11752315	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA6531456	isolation_source	Human body sites or biosamples	URINE	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR3891192	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA6531406	isolation_source	Human body sites or biosamples	LUNG	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR3891143	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA6531457	isolation_source	Human body sites or biosamples	BLOOD	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR3891193	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA6531422	isolation_source	Human body sites or biosamples	LUNG	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR3891158	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA114126247	isolation_source	Clinical sample	BLOOD	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR11752335	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA114126229	isolation_source	Clinical sample	BLOOD	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR11752376	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA114126191	isolation_source	Clinical sample	BLOOD	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR11752372	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA114126201	isolation_source	Clinical sample	BLOOD	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR11752309	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA114126210	isolation_source	Clinical sample	BLOOD	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR11752307	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA114126216	isolation_source	Clinical sample	BLOOD	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR11752368	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA114126258	isolation_source	Clinical sample	MB	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR11752342	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA114126265	isolation_source	Clinical sample	BLOOD	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR11752367	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA114126205	isolation_source	Clinical sample	BLOOD	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR11752310	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA6531460	isolation_source	Human body sites or biosamples	Others	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR3891196	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA6531463	isolation_source	Human body sites or biosamples	BLOOD	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR3891199	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA114126259	isolation_source	Clinical sample	BLOOD	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR11752330	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
train	PRJEB36683	SAMEA6531479	isolation_source	Human body sites or biosamples	BACK	True	categorical_change		13073_2024_1332_MOESM1_ESM.xlsx:ERR3891215	https://pmc.ncbi.nlm.nih.gov/articles/PMC11025284/
